Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Herbs,Amaryllidaceae,Chives,Garlic,hyd. עירית שומית,Greenhouse Sow,Full-Size,28/08/2021,,,,,,,45,12/10/2021,,25,10/01/2022,04/02/2022,304 plants,"Hydro,Hyd. N,Block NW,Beds 10",10.0,cm,8,0.18,,6,30,83.2,477,733,seeds/g,0.65,g,0.00,,,,,,,,,,,Bunches,5.000 bn/row m,₪5.00/bn,152.0 Bunches,₪760.00,₪25.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,24/09/2020,,,,,,,35,29/10/2020,,73,07/12/2020,18/02/2021,12 bed m,"Ramim,Ra.3,Block R2,Beds 317",10.0,cm,5,1.76,,6,30,780,4668,60,seeds/g,77.80,g,0.00,Organic,,,,,,,,,,Bunches,10.000 bn/row m,₪5.00/bn,600.0 Bunches,"₪3,000.00",₪50.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,05/11/2020,,,,,,,34,09/12/2020,,63,18/01/2021,22/03/2021,12 bed m,"Ramim,Ra.3,Block R2,Beds 319",10.0,cm,5,2.52,310 cell flats,6,30,780,4687,60,seeds/g,78.12,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,25/11/2020,,,,,,,43,07/01/2021,,18,25/02/2021,15/03/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 305",25.4,cm,5,1.95,,6,30,307.1,5171,60,seeds/g,86.18,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Leaf,09/12/2020,,,,,,,43,21/01/2021,,14,04/03/2021,18/03/2021,12 bed m,"Ramim,Ra.3,Block R3,Beds 332",10.0,cm,5,1.76,,6,30,368.5,4668,60,seeds/g,77.80,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,06/01/2021,,,,,,,36,11/02/2021,,30,22/03/2021,21/04/2021,720 plants,"Hydro,Hyd. S",12.5,cm,10,1.76,,6,30,748.8,4668,60,seeds/g,77.80,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,135.0 Bunches,₪675.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Generic Variety,Transplant from Purchased,Leaf,,,,,,,,,13/01/2021,,1,12/02/2021,13/02/2021,6 bed m,"Ramim,Ra.2,Block C1,Beds 213",10.0,cm,5,,,,0,300,300,60,seeds/g,5.00,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,18/01/2021,,,,,,,45,04/03/2021,,45,01/04/2021,16/05/2021,600 plants,"Hydro,Hyd. S",10.0,cm,10,1.69,,6,30,748.8,780,87,seeds/g,8.97,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Greenhouse Sow,Plant sale,18/01/2021,,,,,,,,,,21,17/02/2021,10/03/2021,230 plants,,,,,,310 cell flats,6,30,299,1786,60,seeds/g,29.77,g,0.00,,,,,,,,,,,,,₪1.00/pl,230.0 ,₪230.00,₪1.00/plant,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,17/02/2021,,,,,,,35,24/03/2021,,0,16/05/2021,16/05/2021,780 plants,"Hydro,Hyd. S",10.0,cm,10,2.12,,6,30,936,5622,60,seeds/g,93.70,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,117.0 Bunches,₪585.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,18/03/2021,,,,,,,59,16/05/2021,,45,15/06/2021,30/07/2021,8 bed m,"Hydro,Hyd. S",10.0,cm,10,1.69,,6,30,520,4482,60,seeds/g,74.70,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Plant sale,14/04/2021,,,,,,,,,,85,14/05/2021,07/08/2021,800 plants,,,,,,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,,,₪0.00/pl,800.0 ,₪0.00,₪0.00/plant,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,05/05/2021,,,,,,,26,31/05/2021,,45,30/06/2021,14/08/2021,8 bed m,"Hydro,Hyd. S",10.0,cm,10,2.35,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,03/06/2021,,,,,,,28,01/07/2021,,45,31/07/2021,14/09/2021,8 bed m,"Hydro,Hyd. N,Block NW,Beds 14-15",10.0,cm,10,2.35,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,30/06/2021,,,,,,,22,22/07/2021,,24,14/09/2021,08/10/2021,120 plants,"Hydro,Hyd. S,Block SE,Beds 23",10.0,cm,10,2.35,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,18.0 Bunches,₪90.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,23/08/2021,,,,,,,44,06/10/2021,,0,28/10/2021,28/10/2021,800 plants,"Hydro,Hyd. N",10.0,cm,10,0.0,,6,30,1040,5,60,seeds/g,0.08,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Transplant from Purchased,Leaf,,,,,,,,,14/09/2021,,45,21/10/2021,05/12/2021,9 bed m,"Hydro,Hyd. N",10.0,cm,10,,,,0,600,900,60,seeds/g,15.00,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,270.0 Bunches,"₪1,350.00",₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,26/09/2021,,,,,,,31,27/10/2021,,0,17/11/2021,17/11/2021,700 plants,"Hydro,Hyd. S,Block SE,Beds 22-23",10.0,cm,10,2.35,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,105.0 Bunches,₪525.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,21/10/2021,,,,,,,33,23/11/2021,,1,21/02/2022,22/02/2022,6 bed m,"Hydro,Hyd. S,Block SE,Beds 23",10.0,cm,10,2.35,,6,30,1040,6232,60,seeds/g,103.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Generic Variety,Greenhouse Sow,Plant sale,02/11/2021,,,,,,,,,,1,09/12/2021,10/12/2021,600 plants,,,,,1.95,400 cell flats,6,30,780,4680,60,seeds/g,78.00,g,0.00,Organic,,,,,,,,,,,,₪1.50/pl,600.0 Plants,₪900.00,₪1.50/plant,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Transplant from Purchased,Leaf,,,,,,,,,10/11/2021,,0,25/12/2021,25/12/2021,400 plants,"Hydro,Hyd. N,Block NW,Beds 11",10.0,cm,10,,,,0,400,400,60,seeds/g,6.67,g,0.00,,,,,,,,,,,Bunches,3.000 bn/row m,₪5.00/bn,120.0 Bunches,₪600.00,₪15.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,hyd. Santoriny,Greenhouse Sow,Leaf,23/11/2021,,,,,,,27,20/12/2021,,45,13/02/2022,30/03/2022,600 plants,"Hydro,Hyd. S,Block SE,Beds 23",10.0,cm,10,3.35,310 cell flats,6,30,1040,6231,60,seeds/g,103.85,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Direct Sow,Leaf,,,,,,,,,24/11/2021,,136,14/12/2021,29/04/2022,12 bed m,"Ramim,Ra.2,Block C1,Beds 212",0.4,cm,6,,,,,,18000,60,seeds/g,300.00,g,10.00,,,,,,,,,,,Bunches,2.000 bn/row m,₪5.00/bn,144.0 Bunches,₪720.00,₪10.00/row m,Annual,,,,,,Jang JP-1,11,11,MJ-24
Herbs,Apiaceae,Cilantro,Cilantro,Santirini - נטע,Direct Sow,Coriander,,,,,,,,,07/12/2021,,24,19/04/2022,13/05/2022,12 bed m,"Ramim,Ra.2,Block C1,Beds 211",4.0,cm,4,,,,,,1320,60,seeds/g,22.00,g,10.00,,,,,,,,,,,Bunches,2.000 bn/row m,₪5.00/bn,96.0 Bunches,₪480.00,₪10.00/row m,Annual,,,,,,Jang JP-1,14,9,A-6
Vegetables,Brassicaceae,Cress,Cress,Watercress,Transplant from Purchased,Full-Size,,,,,,,,,23/09/2020,,98,25/11/2020,03/03/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 207",10.0,cm,6,,400 cell flats,,5,378,378,2000,seeds/g,0.19,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,18.0 Kilograms,₪720.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cress,Cress,Watercress,Transplant from Purchased,Full-Size,,,,,,,,,02/12/2020,,7,10/03/2021,17/03/2021,8 bed m,"Ramim,Ra.1,Block L1,Beds 110",10.0,cm,6,,400 cell flats,,5,504,378,2000,seeds/g,0.19,g,0.00,,,,,,,,,,,Kilograms,0.500 kg/row m,₪8.00/cs,24.0 Kilograms,₪960.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cress,Cress,hyd. גרגר הנחלים,Transplant from Purchased,Full-Size,,,,,,,,,19/10/2021,,70,25/01/2022,05/04/2022,1.9 bed m,"Hydro,Hyd. N,Block NW,Beds 14",12.5,cm,10,,400 cell flats,,5,160,160,2000,seeds/g,0.08,g,0.00,,,,,,,,,,,Cases,6.000 cs/row m,₪8.00/cs,114.0 Cases,₪912.00,₪48.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cress,Persian,רשאד,Direct Sow,Full-Size,,,,,,,,,24/11/2021,,30,24/12/2021,23/01/2022,6 bed m,"Ramim,Ra.3,Block R2,Beds 318",0.2,cm,6,,,,,,19800,2000,seeds/g,9.90,g,10.00,Organic,,,,,,,,,,Kilograms,0.100 kg/row m,₪10.00/cs,3.6 Kilograms,₪180.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס,Transplant from Purchased,,,,,,,,,,28/02/2021,,55,23/04/2021,17/06/2021,36 bed m,"zvika,Zvika,Block zB,Beds 517,521-522",50.0,cm,1,,128 cell flats,,30,94,94,35,seeds/g,2.69,g,0.00,Organic,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,96.4 Kilograms,₪964.40,₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס ירוק,Transplant from Purchased,,,,,,,,,,24/03/2021,,50,19/05/2021,08/07/2021,14 bed m,"Ramim,Ra.4,Block Lo24,Beds 401",30.0,cm,2,,128 cell flats,,30,156,121,35,seeds/g,3.46,g,0.00,Organic,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,75.0 Kilograms,₪750.10,₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Facus - פאקוס ירוק,Transplant from Purchased,,,,,,,,,,08/04/2021,,43,02/06/2021,15/07/2021,24 bed m,"Ramim,Ra.4,Block Lo24,Beds 402",40.0,cm,2,,128 cell flats,,30,156,156,35,seeds/g,4.46,g,0.00,Organic,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,128.6 Kilograms,"₪1,285.90",₪26.79/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Cucumbers,Cucumbers,Corinto,Greenhouse Sow,,13/05/2021,,,,,,,,09/06/2021,,7,14/09/2021,21/09/2021,12 bed m,"Home,HH,Block C,Beds 15",40.0,cm,1,0.3,128 cell flats,1,30,39,38,35,seeds/g,1.09,g,0.00,,,,,,,,,,,Kilograms,2.679 kg/row m,₪10.00/kg,32.2 Kilograms,₪321.50,₪26.79/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,אמליה,Greenhouse Sow,Leaf,14/10/2020,,,,,,,40,23/11/2020,,44,18/01/2021,03/03/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 202",10.0,cm,5,2.52,310 cell flats,8,30,780,6250,500,seeds/g,12.50,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,45.0 Bunches,₪225.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,אמליה,Greenhouse Sow,Leaf,05/11/2020,,,,,,,27,02/12/2020,,0,11/01/2021,11/01/2021,12 bed m,"Ramim,Ra.1,Block L1,Beds 114",10.0,cm,4,2.01,310 cell flats,8,30,624,4985,500,seeds/g,9.97,g,0.00,Organic,,,,,,,,,,Bunches,4.000 bn/row m,₪5.00/bn,192.0 Bunches,₪960.00,₪20.00/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,אמליה,Greenhouse Sow,Leaf,09/12/2020,,,,,,,43,21/01/2021,,16,22/03/2021,06/04/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 219",10.0,cm,5,1.76,310 cell flats,8,30,245.7,4365,500,seeds/g,8.73,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,90.0 Bunches,₪450.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,06/01/2021,,,,,,,36,11/02/2021,,35,18/03/2021,22/04/2021,720 plants,"Hydro,Hyd. S",12.5,cm,10,2.52,,8,30,748.8,936,500,seeds/g,1.87,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,135.0 Bunches,₪675.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,Generic Variety,Greenhouse Sow,Plant sale,21/01/2021,,,,,,,,,,19,11/03/2021,29/03/2021,350 plants,,,,,1.03,,8,30,455,3642,607,seeds/g,6.00,g,0.00,,,,,,,,,,,,,₪1.50/pl,350.0 Plants,₪525.00,₪1.50/plant,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,27/01/2021,,,,,,,36,04/03/2021,,24,02/05/2021,26/05/2021,3.6 bed m,"Hydro,Hyd. S",10.0,cm,10,1.18,,8,30,520,4172,500,seeds/g,8.34,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,54.0 Bunches,₪270.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,13/02/2021,,,,,,,39,24/03/2021,,13,06/05/2021,19/05/2021,420 plants,"Hydro,Hyd. S",10.0,cm,10,1.06,,8,30,468,3748,500,seeds/g,7.50,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,63.0 Bunches,₪315.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,01/04/2021,,,,,,,45,16/05/2021,,0,28/07/2021,28/07/2021,400 plants,"Hydro,Hyd. S",10.0,cm,10,0.59,,8,30,260,2086,500,seeds/g,4.17,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,60.0 Bunches,₪300.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Dukat,Greenhouse Sow,Leaf,05/05/2021,,,,,,,26,31/05/2021,,3,29/07/2021,01/08/2021,400 plants,"Hydro,Hyd. S",10.0,cm,10,1.18,,8,30,520,4172,500,seeds/g,8.34,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,60.0 Bunches,₪300.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,03/06/2021,,,,,,,28,01/07/2021,,0,01/08/2021,01/08/2021,4 bed m,"Hydro,Hyd. S",10.0,cm,10,1.18,,8,30,520,4172,500,seeds/g,8.34,g,0.00,,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,60.0 Bunches,₪300.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,14/07/2021,,,,,,,35,18/08/2021,,14,12/10/2021,26/10/2021,2 bed m,"Hydro,Hyd. S,Block SE,Beds 23",10.0,cm,10,1.18,,8,30,520,4172,500,seeds/g,8.34,g,0.00,,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,30.0 Bunches,₪150.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Leaf,12/08/2021,,,,,,,39,20/09/2021,,42,20/10/2021,01/12/2021,3 bed m,,10.0,cm,10,0.88,,8,30,390,3112,500,seeds/g,6.22,g,0.00,,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,45.0 Bunches,₪225.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Emilya,Greenhouse Sow,Plant sale,18/08/2021,,,,,,,,,,1,23/09/2021,24/09/2021,400 plants,,,,,1.3,,8,30,520,4597,607,seeds/g,7.57,g,0.00,,,,,,,,,,,,,₪1.50/pl,400.0 Plants,₪600.00,₪1.50/plant,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Dukat,Greenhouse Sow,Leaf,01/10/2021,,,,,,,26,27/10/2021,,32,25/12/2021,26/01/2022,400 plants,,10.0,cm,10,1.68,310 cell flats,8,30,520,4166,607,seeds/g,6.86,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,60.0 Bunches,₪300.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Dukat,Greenhouse Sow,Leaf,28/10/2021,,,,,,,26,23/11/2021,,37,21/01/2022,27/02/2022,4 bed m,,10.0,cm,10,1.68,310 cell flats,8,30,520,4166,607,seeds/g,6.86,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,60.0 Bunches,₪300.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Dukat,Greenhouse Sow,Leaf,10/11/2021,,,,,,,26,06/12/2021,,32,03/02/2022,07/03/2022,360 plants,,10.0,cm,10,0.88,,8,30,390,0,607,seeds/g,0.00,g,0.00,Organic,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,54.0 Bunches,₪270.00,₪7.50/row m,Annual,,,,,,,,,
Herbs,Apiaceae,Dill,Dill,hyd. Dukat,Greenhouse Sow,Full-Size,23/11/2021,,,,,,,37,30/12/2021,,99,07/02/2022,17/05/2022,480 plants,"Hydro,Hyd. N,Block NW,Beds 11",10.0,cm,10,1.68,310 cell flats,6,30,520,3125,607,seeds/g,5.15,g,0.00,,,,,,,,,,,Bunches,1.500 bn/row m,₪5.00/bn,72.0 Bunches,₪360.00,₪7.50/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,European,בלאדי - יעל,Greenhouse Sow,,26/02/2020,27,24/03/2020,,,,,,20/04/2020,,495,15/06/2020,23/10/2021,24 bed m,"Ramim,Ra.3,Block R2,Beds 325-326",50.0,cm,1,0.64,128 cell flats,2,70,81.6,164,235,seeds/g,0.70,g,0.00,,24 cell flats,1 plant,3.4,,,,,,,Kilograms,2.500 kg/row m,₪9.00/kg,60.0 Kilograms,₪540.00,₪22.50/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,European,Meatball,Transplant from Purchased,,,,24/02/2021,,,,,,24/03/2021,,539,03/06/2021,24/11/2022,24 bed m,"Ramim,Ra.2,Block C2,Beds 219-220",50.0,cm,1,,128 cell flats,,30,62.4,62,235,seeds/g,0.26,g,0.00,,כוסיות שתילה,1 plant,0.0,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,60.0 Kilograms,₪600.00,₪25.00/row m,Biennial,,,,,,,,,
Vegetables,Solanaceae,Eggplant,Asian,Fairy Tale,Greenhouse Sow,,10/03/2021,,,,,,,,12/05/2021,,109,10/08/2021,27/11/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 121",50.0,cm,1,0.24,128 cell flats,2,30,31,61,235,seeds/g,0.26,g,0.00,,,,,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,30.0 Kilograms,₪300.00,₪25.00/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,Asian,Asian Delight,Greenhouse Sow,,10/03/2021,,,,,,,,12/05/2021,,107,12/08/2021,27/11/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 122",50.0,cm,1,0.24,128 cell flats,2,30,31,61,235,seeds/g,0.26,g,0.00,,,,,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,30.0 Kilograms,₪300.00,₪25.00/row m,Annual,,,,,,,,,
Vegetables,Solanaceae,Eggplant,Asian,Ping Tung Long,Transplant from Purchased,,,,14/04/2021,,,,,,12/05/2021,,102,22/07/2021,01/11/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 124",50.0,cm,1,,128 cell flats,,30,31.2,31,235,seeds/g,0.26,g,0.00,,24 cell flats,1 plant,62.4,,,,,,,Kilograms,2.500 kg/row m,₪10.00/kg,30.0 Kilograms,₪300.00,₪25.00/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Greenhouse Sow,Full-Size,24/09/2020,,,,,,,35,29/10/2020,,67,07/01/2021,15/03/2021,12 bed m,"Ramim,Ra.2,Block C1,Beds 209",20.0,cm,4,1.01,310 cell flats,2,30,312,626,200,seeds/g,3.13,g,0.00,,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,38.4 Kilograms,₪345.60,₪7.20/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Transplant from Purchased,Full-Size,,,,,,,,,30/09/2020,,21,21/12/2020,11/01/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 308",20.0,cm,4,,310 cell flats,,0,240,240,200,seeds/g,1.20,g,0.00,,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,38.4 Kilograms,₪345.60,₪7.20/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Greenhouse Sow,Full-Size,05/11/2020,,,,,,,57,01/01/2021,,0,23/02/2021,23/02/2021,12 bed m,"zvika,Zvika,Block zA,Beds 504",20.0,cm,4,1.01,310 cell flats,2,30,312,312,200,seeds/g,1.56,g,0.00,Organic,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,38.4 Kilograms,₪345.60,₪7.20/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Greenhouse Sow,Full-Size,12/11/2020,,,,,,,41,23/12/2020,,28,23/03/2021,20/04/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 307",20.0,cm,4,1.01,310 cell flats,2,30,312,626,200,seeds/g,3.13,g,0.00,Organic,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,38.4 Kilograms,₪345.60,₪7.20/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Transplant from Purchased,Full-Size,,,,,,,,,23/11/2020,,42,15/02/2021,29/03/2021,12 bed m,"Ramim,Ra.1,Block L1,Beds 120",20.0,cm,4,,310 cell flats,,0,240,240,200,seeds/g,1.20,g,0.00,,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,38.4 Kilograms,₪345.60,₪7.20/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Fennel,Fennel,Orion,Greenhouse Sow,Full-Size,09/12/2020,,,,,,,35,13/01/2021,,35,19/04/2021,24/05/2021,18 bed m,"Ramim,Ra.1,Block L1,Beds 114-115",20.0,cm,4,0.93,310 cell flats,2,20,288,577,200,seeds/g,2.89,g,0.00,Organic,,,,,,,,,,Kilograms,0.800 kg/row m,₪9.00/kg,57.6 Kilograms,₪518.40,₪7.20/row m,Annual,,,,,,,,,
