Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
22/03/2020,Lettuce Salanova - רם שחר 01/01/2020 Ra.3 > R3 > Bed 336 12 bed m,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
22/03/2020,Lettuce ערבית - רם שחר 13/11/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,1.0,Heads,,Unknown outlet,Full-Size,No
22/03/2020,Lettuce ערבית - רם שחר 13/11/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,,,Wholesale,B2B,Full-Size,Yes
22/03/2020,Lettuce ערבית - רם שחר 13/11/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
22/03/2020,Lettuce ערבית - רם שחר 13/11/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,,,,Unknown outlet,Full-Size,Yes
22/03/2020,Lettuce ערבית - רם שחר 13/11/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
22/03/2020,Parsley Generic Variety 17/10/2019 Ra.1 > L6m > Bed 102 + 1 more Block 12 bed m,Parsley,18.0,Bunches,,Unknown outlet,Full-Size,No
22/03/2020,Parsley Green Perle - מסולסלת 08/10/2019 Ra.1 > L2 > Bed 129 12 bed m,Parsley,3.0,Bunches,,Unknown outlet,Full-Size,No
22/03/2020,Spinach Generic Variety 14/11/2019 Ra.1 > L2 > Bed 128 12 bed m,Spinach,2.0,Bunches,,Unknown outlet,Full-Size,No
22/03/2020,Spinach Generic Variety 16/09/2019 Ra.1 > L2 > Bed 126 12 bed m,Spinach,2.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,Beets Generic Variety 11/12/2019 Ra.2 > C1 > Bed 209 12 bed m,Beets,14.0,Bunches,,Unknown outlet,Full-Size Root,Yes
23/03/2020,Beets MIX עלי ביבי 25/10/2019 Ra.1 > L1 > Bed 110 10 bed m,Beets,2.6,Kilograms,,Unknown outlet,Baby Leaf Greens,No
23/03/2020,Carrots Nantes Half Long 16/10/2019 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,37.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,Celery Generic Variety 30/09/2019 Ra.3 > R1 > Bed 307 12 bed m,Celery,16.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,Cilantro Santirini - נטע 02/12/2019 Ra.1 > L1 > Bed 115 12 bed m,Cilantro,17.0,Bunches,,Unknown outlet,Leaf,No
23/03/2020,Dill אמליה 02/12/2019 Ra.2 > C6m > Bed 207 6 bed m,Dill,8.0,Bunches,,Unknown outlet,Leaf,No
23/03/2020,Dill אמליה 08/01/2020 Ra.1 > L2 > Bed 123 10 bed m,Dill,8.0,Bunches,,Unknown outlet,Leaf,No
23/03/2020,Kale Lacinato (Dinosaur) 26/08/2019 Ra.2 > C2 > Bed 228 12 bed m,Kale,16.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,Kohlrabi Generic Variety 06/01/2020 Ra.3 > R1 > Bed 312 12 bed m,Kohlrabi,16.0,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,"Lettuce hyd. ערבית - נהורה נטע 18/11/2019 Ra.3 > R3 > Beds 333, 335 18 bed m",Lettuce,16.0,Heads,,Unknown outlet,Full-Size,No
23/03/2020,Lettuce: Salad Mix Mesclun Mix 22/01/2020 HH > C > Bed 13 12 bed m,Lettuce: Salad Mix,2.6,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,Mizuna Generic Variety 06/01/2020 Ra.1 > L6m > Bed 106 6 bed m,Mizuna,2.7,Kilograms,,Unknown outlet,Baby Leaf,No
23/03/2020,Onions Generic Variety 23/10/2019 Ra.3 > R3 > Beds 331-332 24 bed m,Onions,18.0,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,Parsley Generic Variety 12/02/2020 Ra.2 > C2 > Bed 226 12 bed m,Parsley,21.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,"Peas De Grace 18/11/2019 Ra.3 > R2 > Beds 321, 324 24 bed m",Peas,1.2,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,Peas De Grace 28/10/2019 Ra.3 > R3 > Beds 329-330 24 bed m,Peas,1.7,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,Peas Taccola gigante 12/12/2019 Ra.1 > L1 > Bed 113 12 bed m,Peas,2.0,Kilograms,,Unknown outlet,Full-Size,No
23/03/2020,Radishes Saxa 27/01/2020 Ra.1 > L6m > Bed 104 6 bed m,Radishes,20.0,Bunches,,Unknown outlet,Full-Size,Yes
23/03/2020,Sage Generic Variety 17/07/2018 HH > A > Bed 4 4 bed m,Sage,,,Wholesale,B2B,,Yes
23/03/2020,Sage Generic Variety 17/07/2018 HH > A > Bed 4 4 bed m,Sage,,,Farmers Market,הדוכן יום ב,,Yes
23/03/2020,Sage Generic Variety 17/07/2018 HH > A > Bed 4 4 bed m,Sage,,,,Unknown outlet,,Yes
23/03/2020,Sage Generic Variety 17/07/2018 HH > A > Bed 4 4 bed m,Sage,,,Farmers Market,קטיף יום ה,,Yes
23/03/2020,Sage Generic Variety 17/07/2018 HH > A > Bed 4 4 bed m,Sage,4.0,Bunches,,Unknown outlet,,No
23/03/2020,Spinach Generic Variety 14/11/2019 Ra.1 > L2 > Bed 128 12 bed m,Spinach,11.0,Bunches,,Unknown outlet,Full-Size,No
23/03/2020,Spinach Generic Variety 16/09/2019 Ra.1 > L2 > Bed 126 12 bed m,Spinach,4.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Anise Hyssop אזוב מצוי 17/07/2018 Ra.1 > L1 > Bed 109 4 bed m,Anise Hyssop,5.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Arugula Arugula 06/01/2020 HH > B > Bed 10 12 bed m,Arugula,1.5,Kilograms,,Unknown outlet,Baby Leaf,No
25/03/2020,Beets MIX עלי ביבי 25/10/2019 Ra.1 > L1 > Bed 110 10 bed m,Beets,2.5,Kilograms,,Unknown outlet,Baby Leaf Greens,No
25/03/2020,Celery Generic Variety 30/09/2019 Ra.3 > R1 > Bed 307 12 bed m,Celery,25.0,Each,,Unknown outlet,Full-Size,No
25/03/2020,Chard Bright Lights 20/10/2019 Ra.3 > R2 > Bed 317 120 plants,Chard,8.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Chard Fordhook Giant 10/10/2019 Ra.3 > R1 > Bed 316 12 bed m,Chard,16.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Cilantro Santirini - נטע 02/12/2019 Ra.1 > L1 > Bed 115 12 bed m,Cilantro,8.0,Bunches,,Unknown outlet,Leaf,No
25/03/2020,Cilantro Santirini - נטע 06/11/2019 Ra.1 > L1 > Bed 112 6 bed m,Cilantro,8.0,Bunches,,Unknown outlet,Leaf,No
25/03/2020,Dill Generic Variety 11/12/2019 Ra.1 > L6m > Bed 108 6 bed m,Dill,16.0,Bunches,,Unknown outlet,Leaf,No
25/03/2020,Dill אמליה 02/12/2019 Ra.2 > C6m > Bed 207 6 bed m,Dill,4.0,Bunches,,Unknown outlet,Leaf,No
25/03/2020,Kale Lacinato (Dinosaur) 04/12/2019 Ra.2 > C2 > Bed 227 12 bed m,Kale,8.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Kale Lacinato (Dinosaur) 26/08/2019 Ra.2 > C2 > Bed 228 12 bed m,Kale,15.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Kohlrabi Generic Variety 06/01/2020 Ra.3 > R1 > Bed 312 12 bed m,Kohlrabi,32.5,Kilograms,,Unknown outlet,Full-Size,Yes
25/03/2020,"Lettuce hyd. ערבית - נהורה נטע 18/11/2019 Ra.3 > R3 > Beds 333, 335 18 bed m",Lettuce,57.0,Heads,,Unknown outlet,Full-Size,No
25/03/2020,Lettuce מסולסלת מעורב 02/12/2019 Ra.1 > L1 > Bed 118 12 bed m,Lettuce,18.0,Heads,,Unknown outlet,Full-Size,No
25/03/2020,Lettuce מסולסלת מעורב 16/12/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,4.0,Heads,,Unknown outlet,Full-Size,No
25/03/2020,Lettuce מסולסלת מעורב 18/11/2019 Ra.3 > R3 > Beds 334-335 18 bed m,Lettuce,29.0,Heads,,Unknown outlet,Full-Size,No
25/03/2020,Lettuce: Salad Mix Mesclun Mix 06/01/2020 HH > C > Beds 14-15 24 bed m,Lettuce: Salad Mix,0.5,Kilograms,,Unknown outlet,Full-Size,No
25/03/2020,Lettuce: Salad Mix Mesclun Mix 22/01/2020 HH > C > Bed 13 12 bed m,Lettuce: Salad Mix,1.5,Kilograms,,Unknown outlet,Full-Size,No
25/03/2020,Mizuna Generic Variety 06/01/2020 Ra.1 > L6m > Bed 106 6 bed m,Mizuna,0.5,Kilograms,,Unknown outlet,Baby Leaf,No
25/03/2020,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,15.0,Cases,,Unknown outlet,,No
25/03/2020,Onions Generic Variety 23/10/2019 Ra.3 > R3 > Beds 331-332 24 bed m,Onions,7.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Onions: Scallions Generic Variety 18/11/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,5.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Onions: Scallions Red Bunching 19/10/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,5.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Parsley Generic Variety 12/02/2020 Ra.2 > C2 > Bed 226 12 bed m,Parsley,35.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,"Peas De Grace 18/11/2019 Ra.3 > R2 > Beds 321, 324 24 bed m",Peas,6.0,Kilograms,,Unknown outlet,Full-Size,No
25/03/2020,Peas De Grace 28/10/2019 Ra.3 > R3 > Beds 329-330 24 bed m,Peas,3.0,Kilograms,,Unknown outlet,Full-Size,No
25/03/2020,Peas Taccola gigante 12/12/2019 Ra.3 > R1 > Bed 313 12 bed m,Peas,6.0,Kilograms,,Unknown outlet,Full-Size,No
25/03/2020,Radishes נטע אדומה 15/01/2020 Ra.2 > C1 > Bed 209 12 bed m,Radishes,28.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Sage Common 17/07/2018 Ra.1 > L1 > Bed 109 8 bed m,Sage,6.0,Bunches,,Unknown outlet,,No
25/03/2020,Spinach Generic Variety 14/11/2019 Ra.1 > L2 > Bed 128 12 bed m,Spinach,50.0,Bunches,,Unknown outlet,Full-Size,No
25/03/2020,Tatsoi Generic Variety 19/02/2020 Ra.2 > C6m > Bed 206 3 bed m,Tatsoi,0.7,Kilograms,,Unknown outlet,Baby Leaf,No
26/03/2020,Anise Hyssop אזוב מצוי 17/07/2018 Ra.1 > L1 > Bed 109 4 bed m,Anise Hyssop,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Arugula Arugula 06/01/2020 HH > B > Bed 10 12 bed m,Arugula,1.1,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
26/03/2020,Beets MIX עלי ביבי 25/10/2019 Ra.1 > L1 > Bed 110 10 bed m,Beets,0.7,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
26/03/2020,Celery Generic Variety 30/09/2019 Ra.3 > R1 > Bed 307 12 bed m,Celery,20.0,Each,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Chard Silverado 09/10/2019 Ra.3 > R2 > Bed 320 12 bed m,Chard,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Cilantro Santirini - נטע 02/12/2019 Ra.1 > L1 > Bed 115 12 bed m,Cilantro,13.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
26/03/2020,Cilantro Santirini - נטע 06/11/2019 Ra.1 > L1 > Bed 112 6 bed m,Cilantro,20.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
26/03/2020,Cress Garden Broadleaf 17/02/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,6.0,Cases,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Cress Garden Broadleaf 27/01/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,6.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Dill אמליה 02/12/2019 Ra.2 > C6m > Bed 207 6 bed m,Dill,20.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
26/03/2020,Kale Lacinato (Dinosaur) 04/12/2019 Ra.2 > C2 > Bed 227 12 bed m,Kale,1.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,"Lettuce hyd. ערבית - נהורה נטע 18/11/2019 Ra.3 > R3 > Beds 333, 335 18 bed m",Lettuce,40.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Lettuce מסולסלת מעורב 02/12/2019 Ra.1 > L1 > Bed 118 12 bed m,Lettuce,5.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Lettuce מסולסלת מעורב 06/11/2019 Ra.2 > C1 > Bed 211 12 bed m,Lettuce,2.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
26/03/2020,Lettuce מסולסלת מעורב 16/12/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,5.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Lettuce מסולסלת מעורב 18/11/2019 Ra.3 > R3 > Beds 334-335 18 bed m,Lettuce,30.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Lettuce: Salad Mix Mesclun Mix 06/01/2020 HH > C > Beds 14-15 24 bed m,Lettuce: Salad Mix,2.8,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,8.0,Cases,Farmers Market,קטיף יום ה,,No
26/03/2020,Onions Generic Variety 23/10/2019 Ra.3 > R3 > Beds 331-332 24 bed m,Onions,15.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Onions: Scallions Generic Variety 18/11/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,21.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Onions: Scallions Red Bunching 19/10/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Parsley Generic Variety 12/02/2020 Ra.2 > C2 > Bed 226 12 bed m,Parsley,30.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Radishes נטע אדומה 05/02/2020 Ra.2 > C6m > Bed 208 6 bed m,Radishes,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Radishes נטע אדומה 22/01/2020 Ra.3 > R1 > Bed 305 12 bed m,Radishes,3.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
26/03/2020,Sage Common 17/07/2018 Ra.1 > L1 > Bed 109 8 bed m,Sage,6.0,Bunches,Farmers Market,קטיף יום ה,,No
26/03/2020,Sorrel Red Veined 13/11/2019 Ra.2 > C6m > Bed 201 6 bed m,Sorrel,0.2,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
26/03/2020,Spinach Generic Variety 16/09/2019 Ra.1 > L2 > Bed 126 12 bed m,Spinach,26.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
26/03/2020,Tatsoi Generic Variety 19/02/2020 Ra.2 > C6m > Bed 206 3 bed m,Tatsoi,0.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
29/03/2020,Arugula Generic Variety 18/03/2020  0 ,Arugula,3.0,Cases,Farmers Market,הדוכן יום ב,Microgreen,Yes
29/03/2020,Radishes sakora - נבטים 18/03/2020  0 ,Radishes,3.0,Cases,Farmers Market,הדוכן יום ב,Microgreen,Yes
29/03/2020,Sunflower חמניה אוקראינית - בר לכל 18/03/2020  0 ,Sunflower,15.0,Cases,Farmers Market,הדוכן יום ב,Microgreen,Yes
30/03/2020,Anise Hyssop אזוב מצוי 17/07/2018 Ra.1 > L1 > Bed 109 4 bed m,Anise Hyssop,3.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Arugula Arugula 06/01/2020 HH > B > Bed 10 12 bed m,Arugula,1.7,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
30/03/2020,Beets MIX עלי ביבי 25/10/2019 Ra.1 > L1 > Bed 110 10 bed m,Beets,0.3,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf Greens,No
30/03/2020,Carrots Nantes Half Long 27/11/2019 Ra.2 > C2 > Beds 225-226 16 bed m,Carrots,25.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Celery Generic Variety 30/09/2019 Ra.3 > R1 > Bed 307 12 bed m,Celery,15.0,Each,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Chard Bright Lights 20/10/2019 Ra.3 > R2 > Bed 317 120 plants,Chard,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Chard Fordhook Giant 10/10/2019 Ra.3 > R1 > Bed 316 12 bed m,Chard,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Chard Silverado 09/10/2019 Ra.3 > R2 > Bed 320 12 bed m,Chard,10.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Cilantro Santirini - נטע 02/12/2019 Ra.1 > L1 > Bed 115 12 bed m,Cilantro,20.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
30/03/2020,Cress Garden Broadleaf 17/02/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,0.2,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Cress Garden Broadleaf 27/01/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,0.1,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Cress Garden Broadleaf 27/01/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Cress Garden Broadleaf 27/01/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,,,,Unknown outlet,Full-Size,Yes
30/03/2020,Cress Garden Broadleaf 27/01/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,,,Farmers Market,קטיף יום ה,Full-Size,Yes
30/03/2020,Dill אמליה 02/12/2019 Ra.2 > C6m > Bed 207 6 bed m,Dill,13.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
30/03/2020,Dill אמליה 08/01/2020 Ra.1 > L2 > Bed 123 10 bed m,Dill,2.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
30/03/2020,Kale Lacinato (Dinosaur) 04/12/2019 Ra.2 > C2 > Bed 227 12 bed m,Kale,3.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Kale Lacinato (Dinosaur) 26/08/2019 Ra.2 > C2 > Bed 228 12 bed m,Kale,7.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Lettuce hyd. ערבית - נהורה נטע 02/12/2019 Ra.3 > R1 > Bed 305 3 bed m,Lettuce,8.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,"Lettuce hyd. ערבית - נהורה נטע 18/11/2019 Ra.3 > R3 > Beds 333, 335 18 bed m",Lettuce,11.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Lettuce מסולסלת מעורב 02/12/2019 Ra.1 > L1 > Bed 118 12 bed m,Lettuce,19.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Lettuce מסולסלת מעורב 18/11/2019 Ra.3 > R3 > Beds 334-335 18 bed m,Lettuce,10.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Lettuce: Salad Mix Mesclun Mix 06/01/2020 HH > C > Beds 14-15 24 bed m,Lettuce: Salad Mix,3.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Lettuce: Salad Mix Mesclun Mix 22/01/2020 HH > C > Bed 13 12 bed m,Lettuce: Salad Mix,1.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Mizuna Generic Variety 06/01/2020 Ra.1 > L6m > Bed 106 6 bed m,Mizuna,0.1,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
30/03/2020,Onions Generic Variety 23/10/2019 Ra.3 > R3 > Beds 331-332 24 bed m,Onions,18.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Onions: Scallions Generic Variety 18/11/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,8.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Onions: Scallions Red Bunching 19/10/2019 Ra.1 > L2 > Bed 124 4 bed m,Onions: Scallions,7.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Parsley Generic Variety 12/02/2020 Ra.2 > C2 > Bed 226 12 bed m,Parsley,28.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Parsley Root Generic Variety 24/10/2019 Ra.2 > C1 > Bed 214 6 bed m,Parsley Root,2.0,Bunches,Farmers Market,הדוכן יום ב,,No
30/03/2020,Peas Taccola gigante 12/12/2019 Ra.1 > L1 > Bed 113 12 bed m,Peas,6.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Peas Taccola gigante 12/12/2019 Ra.3 > R1 > Bed 313 12 bed m,Peas,6.5,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Radishes Saxa 20/02/2020 Ra.2 > C2 > Bed 225 12 bed m,Radishes,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Radishes נטע אדומה 05/02/2020 Ra.2 > C6m > Bed 208 6 bed m,Radishes,14.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
30/03/2020,Radishes נטע אדומה 15/01/2020 Ra.2 > C1 > Bed 209 12 bed m,Radishes,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Radishes נטע אדומה 17/02/2020 Ra.1 > L2 > Bed 125 3 bed m,Radishes,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2020,Sage Common 17/07/2018 Ra.1 > L1 > Bed 109 8 bed m,Sage,3.0,Bunches,Farmers Market,הדוכן יום ב,,No
30/03/2020,Sorrel Red Veined 13/11/2019 Ra.2 > C6m > Bed 201 6 bed m,Sorrel,0.1,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
30/03/2020,Spinach Generic Variety 16/09/2019 Ra.1 > L2 > Bed 126 12 bed m,Spinach,30.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
31/03/2020,Celery Gigante Dorato 02/12/2019 Ra.3 > R1 > Bed 314 12 bed m,Celery,30.0,Each,,Unknown outlet,Full-Size,No
31/03/2020,Lettuce hyd. ערבית - נהורה נטע 02/12/2019 Ra.2 > C1 > Bed 210 12 bed m,Lettuce,8.0,Heads,,Unknown outlet,Full-Size,No
31/03/2020,Lettuce hyd. ערבית - נהורה נטע 16/12/2019 Ra.1 > L2 > Bed 132 12 bed m,Lettuce,21.0,Heads,,Unknown outlet,Full-Size,No
31/03/2020,Lettuce מסולסלת מעורב 02/12/2019 Ra.1 > L1 > Bed 118 12 bed m,Lettuce,20.0,Heads,,Unknown outlet,Full-Size,No
31/03/2020,Lettuce מסולסלת מעורב 16/12/2019 Ra.1 > L1 > Bed 117 12 bed m,Lettuce,30.0,Heads,,Unknown outlet,Full-Size,No
31/03/2020,Parsley Generic Variety 02/10/2019 Ra.1 > L6m > Bed 101 6 bed m,Parsley,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
31/03/2020,Parsley Generic Variety 02/10/2019 Ra.1 > L6m > Bed 101 6 bed m,Parsley,,,,Unknown outlet,Full-Size,Yes
31/03/2020,Parsley Generic Variety 02/10/2019 Ra.1 > L6m > Bed 101 6 bed m,Parsley,,,Farmers Market,קטיף יום ה,Full-Size,Yes
31/03/2020,Parsley Generic Variety 02/10/2019 Ra.1 > L6m > Bed 101 6 bed m,Parsley,50.0,Bunches,,Unknown outlet,Full-Size,No
31/03/2020,Parsley Generic Variety 17/10/2019 Ra.1 > L6m > Bed 102 + 1 more Block 12 bed m,Parsley,25.0,Bunches,,Unknown outlet,Full-Size,No
31/03/2020,Parsley Generic Variety 17/10/2019 Ra.1 > L6m > Bed 102 + 1 more Block 12 bed m,Parsley,,,Farmers Market,הדוכן יום ב,Full-Size,No
31/03/2020,Parsley Generic Variety 17/10/2019 Ra.1 > L6m > Bed 102 + 1 more Block 12 bed m,Parsley,,,,Unknown outlet,Full-Size,No
31/03/2020,Parsley Generic Variety 17/10/2019 Ra.1 > L6m > Bed 102 + 1 more Block 12 bed m,Parsley,,,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Anise Hyssop אזוב מצוי 17/07/2018 Ra.1 > L1 > Bed 109 4 bed m,Anise Hyssop,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Beets MIX עלי ביבי 25/10/2019 Ra.1 > L1 > Bed 110 10 bed m,Beets,1.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
01/04/2020,Carrots Nantes Half Long 16/10/2019 Ra.2 > C1 > Beds 215-216 24 bed m,Carrots,35.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Carrots Nantes Half Long 28/10/2019 Ra.2 > C2 > Bed 219 12 bed m,Carrots,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
01/04/2020,Carrots Nantes Half Long 28/10/2019 Ra.2 > C2 > Bed 219 12 bed m,Carrots,,,,Unknown outlet,Full-Size,Yes
01/04/2020,Carrots Nantes Half Long 28/10/2019 Ra.2 > C2 > Bed 219 12 bed m,Carrots,,,Farmers Market,קטיף יום ה,Full-Size,Yes
01/04/2020,Chard Bright Lights 20/10/2019 Ra.3 > R2 > Bed 317 120 plants,Chard,2.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Chard Fordhook Giant 10/10/2019 Ra.3 > R1 > Bed 316 12 bed m,Chard,12.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Cilantro Santirini - נטע 02/12/2019 Ra.1 > L1 > Bed 115 12 bed m,Cilantro,6.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
01/04/2020,Cilantro Santirini - נטע 06/11/2019 Ra.1 > L1 > Bed 112 6 bed m,Cilantro,6.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
01/04/2020,Cress Garden Broadleaf 17/02/2020 Ra.1 > L2 > Bed 129 3 bed m,Cress,0.1,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
01/04/2020,Dill אמליה 02/12/2019 Ra.2 > C6m > Bed 207 6 bed m,Dill,15.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
01/04/2020,Kale Red Russian 19/02/2020 Ra.2 > C6m > Bed 206 3 bed m,Kale,0.2,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
01/04/2020,Lettuce hyd. ערבית - נהורה נטע 02/12/2019 Ra.2 > C1 > Bed 210 12 bed m,Lettuce,26.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
