Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
01/03/2022,Arugula Arugula 13/12/2021 Ra.3 > R3 > Bed 335 12 bed m,Arugula,,,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
01/03/2022,Arugula Arugula 13/12/2021 Ra.3 > R3 > Bed 335 12 bed m,Arugula,,,,Unknown outlet,Baby Leaf,Yes
01/03/2022,Arugula Arugula 13/12/2021 Ra.3 > R3 > Bed 335 12 bed m,Arugula,,,Farmers Market,קטיף יום ה,Baby Leaf,Yes
01/03/2022,Broccoli Cavolo Broccolo 08/09/2021 Zvika > zA > Beds 507-509 36 bed m,Broccoli,,,Wholesale,B2B,Head,Yes
01/03/2022,Broccoli Cavolo Broccolo 08/09/2021 Zvika > zA > Beds 507-509 36 bed m,Broccoli,,,Farmers Market,הדוכן יום ב,Head,Yes
01/03/2022,Broccoli Cavolo Broccolo 08/09/2021 Zvika > zA > Beds 507-509 36 bed m,Broccoli,,,,Unknown outlet,Head,Yes
01/03/2022,Broccoli Cavolo Broccolo 08/09/2021 Zvika > zA > Beds 507-509 36 bed m,Broccoli,,,Farmers Market,קטיף יום ה,Head,Yes
01/03/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,12.0,Bunches,Farmers Market,קטיף יום ה,,No
01/03/2022,Pac Choi (Bok Choy) Hyd. Neta 04/12/2021 Hyd. N > NW > Bed 12 198 plants,Pac Choi (Bok Choy),2.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
04/03/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,0.0,Bunches,Wholesale,B2B,,No
04/03/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
04/03/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,0.0,Bunches,,Unknown outlet,,No
04/03/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,6.0,Bunches,Farmers Market,קטיף יום ה,,No
04/03/2022,Lettuce: Salad Mix Mesclun Mix 28/12/2021 Ra.2 > C2 > Bed 223 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,Wholesale,B2B,Full-Size,No
04/03/2022,Lettuce: Salad Mix Mesclun Mix 28/12/2021 Ra.2 > C2 > Bed 223 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
04/03/2022,Lettuce: Salad Mix Mesclun Mix 28/12/2021 Ra.2 > C2 > Bed 223 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,,Unknown outlet,Full-Size,No
04/03/2022,Lettuce: Salad Mix Mesclun Mix 28/12/2021 Ra.2 > C2 > Bed 223 12 bed m,Lettuce: Salad Mix,1.9,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/03/2022,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 10/11/2021 Ra.2 > C1 > Bed 213 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,Wholesale,B2B,Full-Size,No
04/03/2022,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 10/11/2021 Ra.2 > C1 > Bed 213 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
04/03/2022,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 10/11/2021 Ra.2 > C1 > Bed 213 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,,Unknown outlet,Full-Size,No
04/03/2022,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 10/11/2021 Ra.2 > C1 > Bed 213 12 bed m,Lettuce: Salad Mix,0.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/03/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,0.0,Kilograms,Wholesale,B2B,Full-Size,No
04/03/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
04/03/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,0.0,Kilograms,,Unknown outlet,Full-Size,No
04/03/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,3.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
04/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,0.0,Kilograms,Wholesale,B2B,Full-Size,No
04/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
04/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,0.0,Kilograms,,Unknown outlet,Full-Size,No
04/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,0.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
06/03/2022,Onions: Scallions hyd. Aldorado 21/10/2021 Hyd. N > NW > Bed 15 396 plants,Onions: Scallions,,,Wholesale,B2B,Full-Size,Yes
06/03/2022,Onions: Scallions hyd. Aldorado 21/10/2021 Hyd. N > NW > Bed 15 396 plants,Onions: Scallions,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
06/03/2022,Onions: Scallions hyd. Aldorado 21/10/2021 Hyd. N > NW > Bed 15 396 plants,Onions: Scallions,,,,Unknown outlet,Full-Size,Yes
06/03/2022,Onions: Scallions hyd. Aldorado 21/10/2021 Hyd. N > NW > Bed 15 396 plants,Onions: Scallions,,,Farmers Market,קטיף יום ה,Full-Size,Yes
08/03/2022,Celery hyd. Giant Dorato 23/11/2021 Hyd. N > NE > Bed 8 + 1 more Block 180 plants,Celery,,,Wholesale,B2B,Full-Size,Yes
08/03/2022,Celery hyd. Giant Dorato 23/11/2021 Hyd. N > NE > Bed 8 + 1 more Block 180 plants,Celery,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
08/03/2022,Celery hyd. Giant Dorato 23/11/2021 Hyd. N > NE > Bed 8 + 1 more Block 180 plants,Celery,,,,Unknown outlet,Full-Size,Yes
08/03/2022,Celery hyd. Giant Dorato 23/11/2021 Hyd. N > NE > Bed 8 + 1 more Block 180 plants,Celery,,,Farmers Market,קטיף יום ה,Full-Size,Yes
08/03/2022,Lettuce hyd. אייסברג 15/12/2021 Hyd. S > SE > Bed 16 192 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
08/03/2022,Lettuce hyd. אייסברג 15/12/2021 Hyd. S > SE > Bed 16 192 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
08/03/2022,Lettuce hyd. אייסברג 15/12/2021 Hyd. S > SE > Bed 16 192 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
08/03/2022,Lettuce hyd. אייסברג 15/12/2021 Hyd. S > SE > Bed 16 192 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
08/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,,,Wholesale,B2B,Full-Size,Yes
08/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
08/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,,,,Unknown outlet,Full-Size,Yes
08/03/2022,Peas Norli 27/10/2021 Ra.1 > L2 > Beds 127-128 24 bed m,Peas,,,Farmers Market,קטיף יום ה,Full-Size,Yes
11/03/2022,Lettuce hyd. רומית 15/12/2021 Hyd. S > SE > Bed 17 193 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
11/03/2022,Lettuce hyd. רומית 15/12/2021 Hyd. S > SE > Bed 17 193 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
11/03/2022,Lettuce hyd. רומית 15/12/2021 Hyd. S > SE > Bed 17 193 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
11/03/2022,Lettuce hyd. רומית 15/12/2021 Hyd. S > SE > Bed 17 193 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
13/03/2022,Fennel Orion 10/08/2021 Zvika > zA > Beds 505-506 18 bed m,Fennel,4.5,Kilograms,,Unknown outlet,Full-Size,No
13/03/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,1.3,Kilograms,,Unknown outlet,,No
17/03/2022,Lettuce hyd. פלנדריה - חמאה 21/10/2021 Hyd. N > NE > Bed 5 200 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
17/03/2022,Lettuce hyd. פלנדריה - חמאה 21/10/2021 Hyd. N > NE > Bed 5 200 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
17/03/2022,Lettuce hyd. פלנדריה - חמאה 21/10/2021 Hyd. N > NE > Bed 5 200 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
17/03/2022,Lettuce hyd. פלנדריה - חמאה 21/10/2021 Hyd. N > NE > Bed 5 200 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
23/03/2022,Radishes French Breakfast 28/12/2021 Ra.2 > C6m > Bed 208 6 bed m,Radishes,,,Wholesale,B2B,Full-Size,Yes
23/03/2022,Radishes French Breakfast 28/12/2021 Ra.2 > C6m > Bed 208 6 bed m,Radishes,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
23/03/2022,Radishes French Breakfast 28/12/2021 Ra.2 > C6m > Bed 208 6 bed m,Radishes,,,,Unknown outlet,Full-Size,Yes
23/03/2022,Radishes French Breakfast 28/12/2021 Ra.2 > C6m > Bed 208 6 bed m,Radishes,,,Farmers Market,קטיף יום ה,Full-Size,Yes
24/03/2022,Lettuce hyd. Parella - חמאה אדומה 12/01/2022 Hyd. N > NE > Bed 6 151 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
24/03/2022,Lettuce hyd. Parella - חמאה אדומה 12/01/2022 Hyd. N > NE > Bed 6 151 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
24/03/2022,Lettuce hyd. Parella - חמאה אדומה 12/01/2022 Hyd. N > NE > Bed 6 151 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
24/03/2022,Lettuce hyd. Parella - חמאה אדומה 12/01/2022 Hyd. N > NE > Bed 6 151 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
24/03/2022,Spinach hyd. פולה f1 08/12/2021 Hyd. S > SW > Bed 28 336 plants,Spinach,1.7,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
28/03/2022,"Lettuce hyd. רומית 30/12/2021 Hyd. S > SE > Beds 19, 21 388 plants",Lettuce,,,Wholesale,B2B,Full-Size,Yes
28/03/2022,"Lettuce hyd. רומית 30/12/2021 Hyd. S > SE > Beds 19, 21 388 plants",Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
28/03/2022,"Lettuce hyd. רומית 30/12/2021 Hyd. S > SE > Beds 19, 21 388 plants",Lettuce,,,,Unknown outlet,Full-Size,Yes
28/03/2022,"Lettuce hyd. רומית 30/12/2021 Hyd. S > SE > Beds 19, 21 388 plants",Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
29/03/2022,Fennel Orion 10/08/2021 Zvika > zA > Beds 505-506 18 bed m,Fennel,,,Wholesale,B2B,Full-Size,Yes
29/03/2022,Fennel Orion 10/08/2021 Zvika > zA > Beds 505-506 18 bed m,Fennel,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
29/03/2022,Fennel Orion 10/08/2021 Zvika > zA > Beds 505-506 18 bed m,Fennel,,,,Unknown outlet,Full-Size,Yes
29/03/2022,Fennel Orion 10/08/2021 Zvika > zA > Beds 505-506 18 bed m,Fennel,,,Farmers Market,קטיף יום ה,Full-Size,Yes
30/03/2022,Radishes French Breakfast 18/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Wholesale,B2B,Full-Size,Yes
30/03/2022,Radishes French Breakfast 18/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
30/03/2022,Radishes French Breakfast 18/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,,Unknown outlet,Full-Size,Yes
30/03/2022,Radishes French Breakfast 18/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Farmers Market,קטיף יום ה,Full-Size,Yes
02/04/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,,,Wholesale,B2B,Full-Size,Yes
02/04/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
02/04/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,,,,Unknown outlet,Full-Size,Yes
02/04/2022,Peas Norli 08/09/2021 Ra.1 > L1 > Beds 117-120 48 bed m,Peas,,,Farmers Market,קטיף יום ה,Full-Size,Yes
04/04/2022,Beets MIX עלי ביבי 06/01/2022 Ra.3 > R2 > Bed 327 12 bed m,Beets,1.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf Greens,No
04/04/2022,Chard מונופולי - ראש (שדה) 07/10/2021 Ra.1 > L1 > Beds 114-115 24 bed m,Chard,6.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
04/04/2022,Lettuce: Salad Mix Mesclun Mix 28/12/2021 Ra.2 > C2 > Bed 223 12 bed m,Lettuce: Salad Mix,1.5,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
04/04/2022,Parsley hyd. Borjo 08/12/2021 Hyd. S > SW > Bed 24 6 bed m,Parsley,8.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
04/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.9,Kilograms,Farmers Market,הדוכן יום ב,,No
05/04/2022,Cress hyd. גרגר הנחלים 19/10/2021 Hyd. N > NW > Bed 14 1.9 bed m,Cress,,,Wholesale,B2B,Full-Size,Yes
05/04/2022,Cress hyd. גרגר הנחלים 19/10/2021 Hyd. N > NW > Bed 14 1.9 bed m,Cress,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
05/04/2022,Cress hyd. גרגר הנחלים 19/10/2021 Hyd. N > NW > Bed 14 1.9 bed m,Cress,,,,Unknown outlet,Full-Size,Yes
05/04/2022,Cress hyd. גרגר הנחלים 19/10/2021 Hyd. N > NW > Bed 14 1.9 bed m,Cress,,,Farmers Market,קטיף יום ה,Full-Size,Yes
05/04/2022,Lettuce: Salad Mix Mesclun Mix 06/01/2022 Ra.3 > R3 > Bed 336 12 bed m,Lettuce: Salad Mix,,,Wholesale,B2B,Full-Size,Yes
05/04/2022,Lettuce: Salad Mix Mesclun Mix 06/01/2022 Ra.3 > R3 > Bed 336 12 bed m,Lettuce: Salad Mix,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
05/04/2022,Lettuce: Salad Mix Mesclun Mix 06/01/2022 Ra.3 > R3 > Bed 336 12 bed m,Lettuce: Salad Mix,,,,Unknown outlet,Full-Size,Yes
05/04/2022,Lettuce: Salad Mix Mesclun Mix 06/01/2022 Ra.3 > R3 > Bed 336 12 bed m,Lettuce: Salad Mix,,,Farmers Market,קטיף יום ה,Full-Size,Yes
07/04/2022,Kohlrabi קרף - נטע 07/10/2021 Zvika > zB > Beds 517-518 24 bed m,Kohlrabi,,,Wholesale,B2B,Full-Size,Yes
07/04/2022,Kohlrabi קרף - נטע 07/10/2021 Zvika > zB > Beds 517-518 24 bed m,Kohlrabi,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
07/04/2022,Kohlrabi קרף - נטע 07/10/2021 Zvika > zB > Beds 517-518 24 bed m,Kohlrabi,,,,Unknown outlet,Full-Size,Yes
07/04/2022,Kohlrabi קרף - נטע 07/10/2021 Zvika > zB > Beds 517-518 24 bed m,Kohlrabi,,,Farmers Market,קטיף יום ה,Full-Size,Yes
07/04/2022,Lettuce hyd. אייסברג 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
07/04/2022,Lettuce hyd. אייסברג 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
07/04/2022,Lettuce hyd. אייסברג 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
07/04/2022,Lettuce hyd. אייסברג 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
07/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,1.3,Kilograms,,Unknown outlet,,No
09/04/2022,Lettuce hyd. רומית 07/02/2022 Hyd. N > NE > Beds 3-4 301 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
09/04/2022,Lettuce hyd. רומית 07/02/2022 Hyd. N > NE > Beds 3-4 301 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
09/04/2022,Lettuce hyd. רומית 07/02/2022 Hyd. N > NE > Beds 3-4 301 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
09/04/2022,Lettuce hyd. רומית 07/02/2022 Hyd. N > NE > Beds 3-4 301 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
10/04/2022,Arugula Arugula 28/12/2021 Ra.2 > C2 > Bed 224 12 bed m,Arugula,,,Wholesale,B2B,Baby Leaf,Yes
10/04/2022,Arugula Arugula 28/12/2021 Ra.2 > C2 > Bed 224 12 bed m,Arugula,,,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
10/04/2022,Arugula Arugula 28/12/2021 Ra.2 > C2 > Bed 224 12 bed m,Arugula,,,,Unknown outlet,Baby Leaf,Yes
10/04/2022,Arugula Arugula 28/12/2021 Ra.2 > C2 > Bed 224 12 bed m,Arugula,,,Farmers Market,קטיף יום ה,Baby Leaf,Yes
10/04/2022,Radishes ice candle 06/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Wholesale,B2B,Full-Size,Yes
10/04/2022,Radishes ice candle 06/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
10/04/2022,Radishes ice candle 06/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,,Unknown outlet,Full-Size,Yes
10/04/2022,Radishes ice candle 06/01/2022 Ra.3 > R1 > Bed 312 6 bed m,Radishes,,,Farmers Market,קטיף יום ה,Full-Size,Yes
11/04/2022,Celery hyd. Early Bell 26/09/2021 Hyd. N > NE > Beds 7-8 350 plants,Celery,11.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Dill hyd. Dukat 21/01/2022 Hyd. N > NW > Bed 9 550 plants,Dill,8.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
11/04/2022,Garlic שום ירוק 10/11/2021 Ra.1 > L3 > Beds 133-135 36 bed m,Garlic,10.0,Bunches,Farmers Market,הדוכן יום ב,Scapes,No
11/04/2022,Lettuce hyd. מסולסלת 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,12.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Lettuce hyd. מסולסלת 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Wholesale,B2B,Full-Size,Yes
11/04/2022,Lettuce hyd. מסולסלת 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
11/04/2022,Lettuce hyd. מסולסלת 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,,Unknown outlet,Full-Size,Yes
11/04/2022,Lettuce hyd. מסולסלת 03/02/2022 Hyd. N > NE > Bed 2 150 plants,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
11/04/2022,Lettuce hyd. סלנובה 21/02/2022 Hyd. S > SE > Bed 18 420 plants,Lettuce,20.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Lettuce hyd. רומית 21/02/2022 Hyd. S > SE > Bed 17 180 plants,Lettuce,20.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Lovage hyd. Lovage 27/10/2021 Hyd. S > SW > Bed 25 6 bed m,Lovage,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Onions: Scallions hyd. Aldorado 16/12/2021 Hyd. N > NW > Bed 15 396 plants,Onions: Scallions,10.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Parsley hyd. Borjo 08/12/2021 Hyd. S > SW > Bed 24 6 bed m,Parsley,25.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
11/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.9,Kilograms,Farmers Market,הדוכן יום ב,,No
14/04/2022,Celery hyd. Early Bell 26/09/2021 Hyd. N > NE > Beds 7-8 350 plants,Celery,16.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
14/04/2022,Lettuce: Salad Mix Mesclun Mix 02/02/2022 Ra.3 > R2 > Bed 328 12 bed m,Lettuce: Salad Mix,,,Wholesale,B2B,Full-Size,Yes
14/04/2022,Lettuce: Salad Mix Mesclun Mix 02/02/2022 Ra.3 > R2 > Bed 328 12 bed m,Lettuce: Salad Mix,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
14/04/2022,Lettuce: Salad Mix Mesclun Mix 02/02/2022 Ra.3 > R2 > Bed 328 12 bed m,Lettuce: Salad Mix,,,,Unknown outlet,Full-Size,Yes
14/04/2022,Lettuce: Salad Mix Mesclun Mix 02/02/2022 Ra.3 > R2 > Bed 328 12 bed m,Lettuce: Salad Mix,,,Farmers Market,קטיף יום ה,Full-Size,Yes
14/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.82,Kilograms,Farmers Market,קטיף יום ה,,No
16/04/2022,Carrots Nantes Half Long 28/12/2021 Ra.1 > L2 > Beds 121-124 48 bed m,Carrots,19.0,Kilograms,,Unknown outlet,Full-Size,No
16/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.2 > C6m > Beds 201-203 18 bed m,Garlic,16.0,Kilograms,,Unknown outlet,Bulb,Yes
16/04/2022,Lettuce Generic Variety 16/03/2022  350 plants,Lettuce,400.0,plants,,Unknown outlet,Plant sale,Yes
16/04/2022,Melons Galia Regalia 10/02/2022  80 plants,Melons,100.0,plants,,Unknown outlet,Plant sale,Yes
16/04/2022,Oranges Valencia 29/02/1960  20 trees,Oranges,30.0,Kilograms,,Unknown outlet,,No
16/04/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,19.0,Kilograms,,Unknown outlet,Full-Size,No
16/04/2022,Strawberry פלס 14/09/2021 Hyd. S > SW > Beds 29-30 336 plants,Strawberry,0.2,Kilograms,,Unknown outlet,,No
16/04/2022,Tomatoes Cuore Di Bue 10/02/2022 Ra.2 - no beds selected 100 plants,Tomatoes,,,Wholesale,B2B,Plant sale,Yes
16/04/2022,Tomatoes Cuore Di Bue 10/02/2022 Ra.2 - no beds selected 100 plants,Tomatoes,,,Farmers Market,הדוכן יום ב,Plant sale,Yes
16/04/2022,Tomatoes Cuore Di Bue 10/02/2022 Ra.2 - no beds selected 100 plants,Tomatoes,,,,Unknown outlet,Plant sale,Yes
16/04/2022,Tomatoes Cuore Di Bue 10/02/2022 Ra.2 - no beds selected 100 plants,Tomatoes,,,Farmers Market,קטיף יום ה,Plant sale,Yes
16/04/2022,Tomatoes Marmande - מורשת יעל 10/02/2022 Ra.2 - no beds selected 12 plants,Tomatoes,,,Wholesale,B2B,Plant sale,Yes
16/04/2022,Tomatoes Marmande - מורשת יעל 10/02/2022 Ra.2 - no beds selected 12 plants,Tomatoes,,,Farmers Market,הדוכן יום ב,Plant sale,Yes
16/04/2022,Tomatoes Marmande - מורשת יעל 10/02/2022 Ra.2 - no beds selected 12 plants,Tomatoes,,,,Unknown outlet,Plant sale,Yes
16/04/2022,Tomatoes Marmande - מורשת יעל 10/02/2022 Ra.2 - no beds selected 12 plants,Tomatoes,,,Farmers Market,קטיף יום ה,Plant sale,Yes
19/04/2022,Artichokes Wonder 17/11/2021 HH > A > Bed 6 + 1 more Block 24 bed m,Artichokes,1.5,Kilograms,,Unknown outlet,,No
19/04/2022,Arugula Arugula 18/01/2022 Ra.2 > C2 > Bed 222 12 bed m,Arugula,0.0,Kilograms,,Unknown outlet,Baby Leaf,Yes
19/04/2022,Carrots Nantes Half Long 12/10/2021 Ra.3 > R2 > Beds 321-324 48 bed m,Carrots,11.0,Kilograms,,Unknown outlet,Full-Size,No
19/04/2022,Celery ספרטקוס 10/11/2021 Ra.2 > C6m > Bed 207 6 bed m,Celery,6.0,Each,,Unknown outlet,Full-Size,No
19/04/2022,Cilantro Santirini - נטע 07/12/2021 Ra.2 > C1 > Bed 211 12 bed m,Cilantro,3.0,Bunches,,Unknown outlet,Coriander,No
19/04/2022,Fennel Orion 05/10/2021 Zvika > zB > Beds 518-519 18 bed m,Fennel,8.0,Kilograms,,Unknown outlet,Full-Size,No
19/04/2022,Garlic שום ירוק 06/10/2021 Ra.2 > C1 > Beds 209-210 24 bed m,Garlic,22.0,Kilograms,,Unknown outlet,Scapes,Yes
19/04/2022,Garlic שני - מהגינה 06/10/2021 Ra.3 > R6m > Beds 302-304 18 bed m,Garlic,24.0,Kilograms,,Unknown outlet,Bulb,No
19/04/2022,Leeks Alto 21/07/2021 Zvika > zB > Beds 523-524 24 bed m,Leeks,6.0,Bunches,,Unknown outlet,,No
19/04/2022,Lettuce: Salad Mix Mesclun Mix 21/02/2022 Ra.2 > C2 > Bed 221 6 bed m,Lettuce: Salad Mix,0.0,Kilograms,,Unknown outlet,Full-Size,Yes
19/04/2022,Oranges Valencia 29/02/1960  20 trees,Oranges,0.0,Kilograms,,Unknown outlet,,No
19/04/2022,Radishes Nero Tondo 06/01/2022 Ra.1 > L6m > Bed 108 6 bed m,Radishes,3.0,Kilograms,,Unknown outlet,Full-Size,No
21/04/2022,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,3.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,Arugula Arugula 21/03/2022 Ra.3 > R3 > Bed 335 12 bed m,Arugula,0.5,Kilograms,,Unknown outlet,Baby Leaf,No
21/04/2022,Beets MIX עלי ביבי 06/01/2022 Ra.3 > R2 > Bed 327 12 bed m,Beets,1.5,Kilograms,,Unknown outlet,Baby Leaf Greens,No
21/04/2022,Chard Bright Lights 07/10/2021 Ra.3 > R1 > Beds 309-310 24 bed m,Chard,10.0,Bunches,,Unknown outlet,Full-Size,No
21/04/2022,Fennel Orion 05/10/2021 Zvika > zB > Beds 518-519 18 bed m,Fennel,9.0,Kilograms,,Unknown outlet,Full-Size,No
21/04/2022,Kale Lacinato (Dinosaur) 10/08/2021 HH > B > Beds 8-9 12 bed m,Kale,3.0,Bunches,,Unknown outlet,Full-Size,No
