Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
29/05/2019,Cabbage Generic Variety 25/12/2018 Ra.2 > C2 > Bed 227 12 bed m,Cabbage,8.0,Kilograms,,Unknown outlet,Full-Size,Yes
29/05/2019,Cabbage Generic Variety 25/12/2018 Ra.2 > C2 > Bed 227 12 bed m,Cabbage,0.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
29/05/2019,Carrots Nantes Half Long 10/12/2018 Ra.1 > L1 > Bed 114 12 bed m,Carrots,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
29/05/2019,Carrots Nantes Half Long 10/12/2018 Ra.1 > L1 > Bed 114 12 bed m,Carrots,6.0,Bunches,,Unknown outlet,Full-Size,No
29/05/2019,Carrots Nantes Half Long 10/12/2018 Ra.1 > L1 > Bed 114 12 bed m,Carrots,0.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
29/05/2019,Celeriac Generic Variety 30/10/2018 Ra.3 > R2 > Bed 319 12 bed m,Celeriac,0.0,Each,Farmers Market,הדוכן יום ב,,Yes
29/05/2019,Celeriac Generic Variety 30/10/2018 Ra.3 > R2 > Bed 319 12 bed m,Celeriac,50.0,Each,,Unknown outlet,,Yes
29/05/2019,Celeriac Generic Variety 30/10/2018 Ra.3 > R2 > Bed 319 12 bed m,Celeriac,0.0,Each,Farmers Market,קטיף יום ה,,Yes
29/05/2019,Celery Generic Variety 16/10/2018 Ra.3 > R2 > Bed 318 12 bed m,Celery,0.0,Each,Farmers Market,הדוכן יום ב,Full-Size,Yes
29/05/2019,Celery Generic Variety 16/10/2018 Ra.3 > R2 > Bed 318 12 bed m,Celery,0.0,Each,,Unknown outlet,Full-Size,Yes
29/05/2019,Celery Generic Variety 16/10/2018 Ra.3 > R2 > Bed 318 12 bed m,Celery,0.0,Each,Farmers Market,קטיף יום ה,Full-Size,Yes
29/05/2019,Cilantro Santirini - נטע 17/01/2019 Ra.2 > C6m > Bed 203 6 bed m,Cilantro,0.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,Yes
29/05/2019,Cilantro Santirini - נטע 17/01/2019 Ra.2 > C6m > Bed 203 6 bed m,Cilantro,5.0,Bunches,,Unknown outlet,Leaf,Yes
29/05/2019,Cilantro Santirini - נטע 17/01/2019 Ra.2 > C6m > Bed 203 6 bed m,Cilantro,0.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
29/05/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,0.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
29/05/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,10.0,Bunches,,Unknown outlet,Leaf,No
29/05/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,0.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
29/05/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,0.0,Kilograms,Farmers Market,הדוכן יום ב,,No
29/05/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,3.0,Kilograms,,Unknown outlet,,No
29/05/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,0.0,Kilograms,Farmers Market,קטיף יום ה,,No
29/05/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
29/05/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,1.0,Kilograms,,Unknown outlet,Baby Leaf,No
29/05/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,0.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
29/05/2019,Lettuce Generic Variety 18/02/2019 Ra.1 > L2 > Bed 121 12 bed m,Lettuce,0.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
29/05/2019,Lettuce Generic Variety 18/02/2019 Ra.1 > L2 > Bed 121 12 bed m,Lettuce,20.0,Heads,,Unknown outlet,Full-Size,No
29/05/2019,Lettuce Generic Variety 18/02/2019 Ra.1 > L2 > Bed 121 12 bed m,Lettuce,0.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
29/05/2019,Lettuce Generic Variety 31/12/2018 Ra.1 > L2 > Bed 131 12 bed m,Lettuce,0.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,Yes
29/05/2019,Lettuce Generic Variety 31/12/2018 Ra.1 > L2 > Bed 131 12 bed m,Lettuce,0.0,Heads,,Unknown outlet,Full-Size,Yes
29/05/2019,Lettuce Generic Variety 31/12/2018 Ra.1 > L2 > Bed 131 12 bed m,Lettuce,0.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
29/05/2019,Mizuna Generic Variety 19/02/2019 Ra.2 > C6m > Bed 206 6 bed m,Mizuna,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
29/05/2019,Mizuna Generic Variety 19/02/2019 Ra.2 > C6m > Bed 206 6 bed m,Mizuna,1.0,Kilograms,,Unknown outlet,Baby Leaf,Yes
29/05/2019,Mizuna Generic Variety 19/02/2019 Ra.2 > C6m > Bed 206 6 bed m,Mizuna,0.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,Yes
29/05/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
29/05/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,1.0,Kilograms,,Unknown outlet,Full-Size,No
29/05/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,0.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
29/05/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,0.0,Kilograms,Farmers Market,הדוכן יום ב,,No
29/05/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,4.0,Kilograms,,Unknown outlet,,No
29/05/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,0.0,Kilograms,Farmers Market,קטיף יום ה,,No
29/05/2019,Parsley Green Perle - מסולסלת 13/12/2018 Ra.2 > C6m > Bed 204 6 bed m,Parsley,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
29/05/2019,Parsley Green Perle - מסולסלת 13/12/2018 Ra.2 > C6m > Bed 204 6 bed m,Parsley,8.0,Bunches,,Unknown outlet,Full-Size,No
29/05/2019,Parsley Green Perle - מסולסלת 13/12/2018 Ra.2 > C6m > Bed 204 6 bed m,Parsley,0.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
29/05/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
29/05/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,6.0,Bunches,,Unknown outlet,Full-Size,No
29/05/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,0.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
29/05/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
29/05/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,6.0,Bunches,,Unknown outlet,,No
29/05/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,0.0,Bunches,Farmers Market,קטיף יום ה,,No
29/05/2019,Radishes Daikon Long 03/04/2019 Ra.2 > C6m > Bed 206 6 bed m,Radishes,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
29/05/2019,Radishes Daikon Long 03/04/2019 Ra.2 > C6m > Bed 206 6 bed m,Radishes,8.0,Bunches,,Unknown outlet,Full-Size,Yes
29/05/2019,Radishes Daikon Long 03/04/2019 Ra.2 > C6m > Bed 206 6 bed m,Radishes,0.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
29/05/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,0.0,Kilograms,Farmers Market,הדוכן יום ב,,No
29/05/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,15.0,Kilograms,,Unknown outlet,,No
29/05/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,0.0,Kilograms,Farmers Market,קטיף יום ה,,No
29/05/2019,Sunflower Generic Variety 27/05/2019  0 ,Sunflower,8.0,Cases,Farmers Market,קטיף יום ה,Microgreen,No
30/05/2019,Amaranth (Vegetable) Generic Variety 20/02/2019 HH > C > Bed 18 12 bed m,Amaranth (Vegetable),8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Anise Hyssop אזוב מצוי 17/07/2018 Ra.1 > L1 > Bed 109 4 bed m,Anise Hyssop,8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Arugula Arugula 03/04/2019 Ra.1 > L6m > Bed 102 6 bed m,Arugula,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
30/05/2019,Arugula Arugula 06/05/2019 HH > C > Bed 15 6 bed m,Arugula,4.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
30/05/2019,Beets Boldor 04/03/2019 Ra.2 > C2 > Bed 223 6 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
30/05/2019,Beets MIX עלי ביבי 14/11/2018 Ra.1 > L6m > Bed 105 6 bed m,Beets,5.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
30/05/2019,Beets MIX עלי ביבי 15/04/2019 HH > C > Bed 17 6 bed m,Beets,0.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
30/05/2019,Beets MIX עלי ביבי 19/02/2019 Ra.1 > L1 > Bed 113 6 bed m,Beets,1.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
30/05/2019,Beets Ruby Queen 05/02/2019 Ra.2 > C1 > Bed 216 9 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
30/05/2019,Broccoli Generic Variety 18/12/2018 Ra.3 > R2 > Bed 327 12 bed m,Broccoli,0.5,Kilograms,Farmers Market,קטיף יום ה,Head,No
30/05/2019,Carrots Nantes Half Long 10/12/2018 Ra.1 > L1 > Bed 114 12 bed m,Carrots,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
30/05/2019,Cilantro Santirini - נטע 24/02/2019 Ra.1 > L1 > Bed 112 6 bed m,Cilantro,0.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
30/05/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,15.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
30/05/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,4.0,Kilograms,Farmers Market,קטיף יום ה,,No
30/05/2019,Kale Lacinato (Dinosaur) 01/11/2018 HH > A > Bed 6 6 bed m,Kale,4.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Kale Lacinato (Dinosaur) 18/01/2018 HH > A > Bed 6 6 bed m,Kale,8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,1.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
30/05/2019,Kohlrabi Generic Variety 08/01/2019 Ra.2 > C2 > Bed 218 8 bed m,Kohlrabi,5.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Leeks Generic Variety 19/09/2018 Ra.3 > R1 > Bed 307 12 bed m,Leeks,10.0,Bunches,Farmers Market,קטיף יום ה,,No
30/05/2019,Lettuce Generic Variety 18/02/2019 Ra.1 > L2 > Bed 121 12 bed m,Lettuce,60.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Lettuce: Salad Mix Encore Lettuce Mix 03/04/2019 Ra.1 > L6m > Bed 103 6 bed m,Lettuce: Salad Mix,2.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 28/03/2019 HH > C > Bed 16 6 bed m",Lettuce: Salad Mix,3.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,1.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,12.0,Kilograms,Farmers Market,קטיף יום ה,,No
30/05/2019,Onions: Scallions Generic Variety 17/01/2019 Ra.3 > R2 > Bed 327 3 bed m,Onions: Scallions,12.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,20.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,12.0,Bunches,Farmers Market,קטיף יום ה,,No
30/05/2019,Radishes French Breakfast 01/05/2019 Ra.1 > L1 > Bed 110 6 bed m,Radishes,2.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
30/05/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,5.0,Kilograms,Farmers Market,קטיף יום ה,,No
01/06/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,,,Farmers Market,הדוכן יום ב,Leaf,Yes
01/06/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,,,,Unknown outlet,Leaf,Yes
01/06/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,,,Farmers Market,קטיף יום ה,Leaf,Yes
03/06/2019,Amaranth (Vegetable) Generic Variety 20/02/2019 HH > C > Bed 18 12 bed m,Amaranth (Vegetable),0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Arugula Arugula 03/04/2019 Ra.1 > L6m > Bed 102 6 bed m,Arugula,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
03/06/2019,Arugula Arugula 06/05/2019 HH > C > Bed 15 6 bed m,Arugula,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
03/06/2019,Beets Chioggia Guardsmark 10/01/2019 Ra.2 > C1 > Bed 209 12 bed m,Beets,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size Root,No
03/06/2019,Beets MIX עלי ביבי 14/11/2018 Ra.1 > L6m > Bed 105 6 bed m,Beets,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf Greens,No
03/06/2019,Beets MIX עלי ביבי 15/04/2019 HH > C > Bed 17 6 bed m,Beets,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf Greens,No
03/06/2019,Beets MIX עלי ביבי 19/02/2019 Ra.1 > L1 > Bed 113 6 bed m,Beets,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf Greens,No
03/06/2019,Beets Ruby Queen 05/02/2019 Ra.2 > C1 > Bed 216 9 bed m,Beets,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size Root,No
03/06/2019,Broccoli Generic Variety 18/12/2018 Ra.3 > R2 > Bed 327 12 bed m,Broccoli,0.0,Kilograms,Farmers Market,הדוכן יום ב,Head,No
03/06/2019,Carrots Mix - מעורב צבעוני 26/12/2018 Ra.1 > L2 > Bed 130 12 bed m,Carrots,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,0.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
03/06/2019,Fennel Generic Variety 20/03/2019 Ra.1 > L2 > Bed 129 12 bed m,Fennel,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Kale Lacinato (Dinosaur) 01/11/2018 HH > A > Bed 6 6 bed m,Kale,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Kale Lacinato (Dinosaur) 18/01/2018 HH > A > Bed 6 6 bed m,Kale,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,0.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
03/06/2019,Kohlrabi Generic Variety 08/01/2019 Ra.2 > C2 > Bed 218 8 bed m,Kohlrabi,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Leeks Generic Variety 19/09/2018 Ra.3 > R1 > Bed 307 12 bed m,Leeks,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
03/06/2019,Lettuce Generic Variety 18/02/2019 Ra.1 > L2 > Bed 121 12 bed m,Lettuce,6.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,Yes
03/06/2019,Lettuce מסולסלת מעורב 29/04/2019 HH > C > Bed 14 12 bed m,Lettuce,0.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 28/03/2019 HH > C > Bed 16 6 bed m",Lettuce: Salad Mix,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,0.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,0.0,Kilograms,Farmers Market,הדוכן יום ב,,No
03/06/2019,Onions: Scallions Generic Variety 17/01/2019 Ra.3 > R2 > Bed 327 3 bed m,Onions: Scallions,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Parsley Green Perle - מסולסלת 13/12/2018 Ra.2 > C6m > Bed 204 6 bed m,Parsley,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Parsley Root Generic Variety 13/01/2019 Ra.1 > L1 > Bed 110 8 bed m,Parsley Root,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
03/06/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
03/06/2019,Parsley Root Generic Variety 26/12/2018 Ra.2 > C6m > Bed 202 6 bed m,Parsley Root,0.0,Bunches,Farmers Market,הדוכן יום ב,,No
03/06/2019,Radishes French Breakfast 01/05/2019 Ra.1 > L1 > Bed 110 6 bed m,Radishes,0.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
03/06/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,0.0,Kilograms,Farmers Market,הדוכן יום ב,,No
05/06/2019,Cucumbers Facus - פאקוס 03/04/2019 Ra.2 > C2 > Bed 224 12 bed m,Cucumbers,5.0,Kilograms,,Unknown outlet,,No
05/06/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,4.0,Kilograms,,Unknown outlet,,No
06/06/2019,Amaranth (Vegetable) Generic Variety 20/02/2019 HH > C > Bed 18 12 bed m,Amaranth (Vegetable),10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Arugula Arugula 03/04/2019 Ra.1 > L6m > Bed 102 6 bed m,Arugula,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
06/06/2019,Arugula Arugula 06/05/2019 HH > C > Bed 15 6 bed m,Arugula,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
06/06/2019,Beets Boldor 04/03/2019 Ra.2 > C2 > Bed 223 6 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
06/06/2019,Beets Chioggia Guardsmark 10/01/2019 Ra.2 > C1 > Bed 209 12 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
06/06/2019,Beets Generic Variety 04/03/2019 Ra.2 > C2 > Bed 223 6 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
06/06/2019,Beets MIX עלי ביבי 14/11/2018 Ra.1 > L6m > Bed 105 6 bed m,Beets,3.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
06/06/2019,Beets MIX עלי ביבי 15/04/2019 HH > C > Bed 17 6 bed m,Beets,0.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
06/06/2019,Beets MIX עלי ביבי 19/02/2019 Ra.1 > L1 > Bed 113 6 bed m,Beets,1.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf Greens,No
06/06/2019,Beets Ruby Queen 05/02/2019 Ra.2 > C1 > Bed 216 9 bed m,Beets,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size Root,No
06/06/2019,Broccoli Generic Variety 18/12/2018 Ra.3 > R2 > Bed 327 12 bed m,Broccoli,0.0,Kilograms,Farmers Market,קטיף יום ה,Head,Yes
06/06/2019,Carrots Mix - מעורב צבעוני 26/12/2018 Ra.1 > L2 > Bed 130 12 bed m,Carrots,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Corn Vanila 21/02/2019 Ra.3 > R1 > Bed 312 12 bed m,Corn,5.0,Kilograms,Farmers Market,קטיף יום ה,Standard,No
06/06/2019,Cucumbers Facus - פאקוס 03/04/2019 Ra.2 > C2 > Bed 224 12 bed m,Cucumbers,5.0,Kilograms,Farmers Market,קטיף יום ה,,No
06/06/2019,Dill Generic Variety 31/12/2018 Ra.2 > C6m > Bed 201 3 bed m,Dill,10.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
06/06/2019,Eggplant Meatball 25/02/2019 Ra.1 > L1 > Bed 117 12 bed m,Eggplant,3.0,Kilograms,Farmers Market,קטיף יום ה,,No
06/06/2019,Fennel Generic Variety 20/03/2019 Ra.1 > L2 > Bed 129 12 bed m,Fennel,5.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Kale Lacinato (Dinosaur) 01/11/2018 HH > A > Bed 6 6 bed m,Kale,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Kale Lacinato (Dinosaur) 18/01/2018 HH > A > Bed 6 6 bed m,Kale,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Kale Red Russian 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Kale,0.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
06/06/2019,Kohlrabi Generic Variety 08/01/2019 Ra.2 > C2 > Bed 218 8 bed m,Kohlrabi,10.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Leeks Generic Variety 19/09/2018 Ra.3 > R1 > Bed 307 12 bed m,Leeks,20.0,Bunches,Farmers Market,קטיף יום ה,,No
06/06/2019,Lettuce מסולסלת מעורב 29/04/2019 HH > C > Bed 14 12 bed m,Lettuce,60.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Lettuce: Salad Mix Encore Lettuce Mix 03/04/2019 Ra.1 > L6m > Bed 103 6 bed m,Lettuce: Salad Mix,1.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,"Lettuce: Salad Mix מיקס שלנו, דמוי בן שחר 28/03/2019 HH > C > Bed 16 6 bed m",Lettuce: Salad Mix,4.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Mustard Red Giant 10/04/2019 Ra.2 > C6m > Bed 207 3 bed m,Mustard,0.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,New Zealand Spinach Generic Variety 19/02/2019 Ra.2 > C2 > Bed 220 12 bed m,New Zealand Spinach,6.0,Kilograms,Farmers Market,קטיף יום ה,,No
06/06/2019,Onions: Scallions Generic Variety 17/01/2019 Ra.3 > R2 > Bed 327 3 bed m,Onions: Scallions,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Parsley Green Perle - מסולסלת 13/12/2018 Ra.2 > C6m > Bed 204 6 bed m,Parsley,0.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Parsley Green Perle - מסולסלת 17/01/2019 Ra.1 > L2 > Bed 122 6 bed m,Parsley,10.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Parsley Root Generic Variety 06/02/2019 Ra.1 > L2 > Bed 128 6 bed m,Parsley Root,10.0,Bunches,Farmers Market,קטיף יום ה,,Yes
06/06/2019,Parsley Root Generic Variety 13/03/2019 Ra.1 > L2 > Bed 128 6 bed m,Parsley Root,10.0,Bunches,Farmers Market,קטיף יום ה,,Yes
06/06/2019,Parsley Root Generic Variety 21/11/2018 Ra.2 > C6m > Bed 205 6 bed m,Parsley Root,20.0,Bunches,Farmers Market,קטיף יום ה,,Yes
06/06/2019,Radishes French Breakfast 01/05/2019 Ra.1 > L1 > Bed 110 6 bed m,Radishes,0.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
06/06/2019,Radishes French Breakfast 06/05/2019 HH > C > Bed 14 2 bed m,Radishes,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
06/06/2019,Summer Squash Goldy 20/02/2019 Ra.3 > R1 > Bed 315 12 bed m,Summer Squash,2.0,Kilograms,Farmers Market,קטיף יום ה,,No
08/06/2019,Sunflower Generic Variety 27/05/2019  0 ,Sunflower,,,Farmers Market,הדוכן יום ב,Microgreen,Yes
08/06/2019,Sunflower Generic Variety 27/05/2019  0 ,Sunflower,,,,Unknown outlet,Microgreen,Yes
08/06/2019,Sunflower Generic Variety 27/05/2019  0 ,Sunflower,,,Farmers Market,קטיף יום ה,Microgreen,Yes
13/06/2019,Amaranth (Vegetable) Generic Variety 20/02/2019 HH > C > Bed 18 12 bed m,Amaranth (Vegetable),25.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
13/06/2019,Arugula Arugula 06/05/2019 HH > C > Bed 15 6 bed m,Arugula,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
