Date,Planting Name,Crop,Amount,Unit,Outlet Type,Outlet Name,Harvest Stage,Final Harvest
08/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,18.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 30/12/2020 Ra.3 > R2 > Bed 327 12 bed m,Lettuce: Salad Mix,40.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 02/11/2020 Ra.3 > R1 > Bed 315 12 bed m,Lettuce: Salad Mix,3.8,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Mizuna mix red&green 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mizuna,0.9,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
08/03/2021,Mustard Red Giant 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mustard,0.9,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
08/03/2021,New Zealand Spinach Tetragonia Specialty 14/09/2020 Ra.1 > L2 > Bed 131 12 bed m,New Zealand Spinach,3.4,Kilograms,Farmers Market,הדוכן יום ב,,No
08/03/2021,Onions: Scallions Red Bunching 18/11/2020 Ra.3 > R1 > Bed 310 6 bed m,Onions: Scallions,15.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Parsley בורג'ו - נטע 13/08/2020 Ra.1 > L1 > Bed 119 + 1 more Block 20 bed m,Parsley,30.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Radishes Nero Tondo 18/11/2020 Ra.1 > L1 > Bed 116 6 bed m,Radishes,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
08/03/2021,Sorrel Red Veined 21/11/2020 Ra.3 > R6m > Bed 303 6 bed m,Sorrel,0.4,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
08/03/2021,Winter Squash Table Queen 18/01/2021  128 plants,Winter Squash,,,Wholesale,B2B,Plant sale,Yes
08/03/2021,Winter Squash Table Queen 18/01/2021  128 plants,Winter Squash,,,Farmers Market,הדוכן יום ב,Plant sale,Yes
08/03/2021,Winter Squash Table Queen 18/01/2021  128 plants,Winter Squash,,,,Unknown outlet,Plant sale,Yes
08/03/2021,Winter Squash Table Queen 18/01/2021  128 plants,Winter Squash,,,Farmers Market,קטיף יום ה,Plant sale,Yes
10/03/2021,Anise Hyssop אזוב מצוי 17/07/2018 HH > A > Bed 4 4 bed m,Anise Hyssop,4.0,Bunches,Wholesale,B2B,Full-Size,No
10/03/2021,Carrots Nantes Half Long 29/10/2020 Ra.2 > C2 > Bed 227 12 bed m,Carrots,13.0,Bunches,Wholesale,B2B,Full-Size,No
10/03/2021,Celery Gigante Dorato 27/08/2020 Ra.3 > R1 > Bed 314 12 bed m,Celery,8.0,Each,Wholesale,B2B,Full-Size,Yes
10/03/2021,Cress Watercress 02/12/2020 Ra.1 > L1 > Bed 110 8 bed m,Cress,0.5,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Fennel Orion 24/09/2020 Ra.2 > C1 > Bed 209 12 bed m,Fennel,8.0,Kilograms,Wholesale,B2B,Full-Size,Yes
10/03/2021,Kohlrabi קרף - נטע 18/11/2020 Ra.2 > C2 > Bed 217 12 bed m,Kohlrabi,1.7,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,New Zealand Spinach Tetragonia Specialty 14/09/2020 Ra.1 > L2 > Bed 131 12 bed m,New Zealand Spinach,1.4,Kilograms,Wholesale,B2B,,Yes
10/03/2021,Peas Generic Variety 30/11/2020 HH > B > Bed 12 12 bed m,Peas,1.6,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,"Peas Sugar Snap 02/11/2020 Ra.3 > R6m > Beds 301, 304 12 bed m",Peas,2.1,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Peas Sugar Snap 09/12/2020 HH > B > Bed 11 12 bed m,Peas,0.4,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Peas Yellow Sugar 02/12/2020 HH > A > Beds 5-6 18 bed m,Peas,0.18,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Peas Yellow Sugar 02/12/2020 HH > C > Bed 15 12 bed m,Peas,2.4,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Peas ורדה 16/09/2020 Ra.3 > R1 > Bed 306 12 bed m,Peas,1.0,Kilograms,Wholesale,B2B,Full-Size,No
10/03/2021,Radishes Nero Tondo 18/11/2020 Ra.1 > L1 > Bed 116 6 bed m,Radishes,4.0,Bunches,Wholesale,B2B,Full-Size,Yes
10/03/2021,Spinach Regata ריגאטה 09/12/2020 Ra.2 > C6m > Bed 208 6 bed m,Spinach,0.4,Kilograms,Wholesale,B2B,Full-Size,No
11/03/2021,Arugula Wild Rocket 16/12/2020 Ra.3 > R2 > Bed 324 12 bed m,Arugula,1.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,Yes
11/03/2021,Basil Dwarf Greek 21/01/2021  350 plants,Basil,50.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,Broccoli Generic Variety 25/11/2020 Ra.3 > R1 > Bed 313 12 bed m,Broccoli,1.0,Kilograms,Farmers Market,קטיף יום ה,Head,Yes
11/03/2021,Chard Bright Lights 10/09/2020 Ra.1 > L2 > Bed 129 12 bed m,Chard,10.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
11/03/2021,Chard Fordhook Giant 30/12/2020 Ra.1 > L2 > Bed 127 12 bed m,Chard,10.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Dill Generic Variety 21/01/2021  350 plants,Dill,50.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,Kale Lacinato (Dinosaur) 12/01/2021 Zvika > zA > Beds 501-502 24 bed m,Kale,6.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Kale Red Russian 02/12/2020 Ra.2 > C2 > Bed 221 6 bed m,Kale,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
11/03/2021,Lettuce ערבית צהובת עלים 30/12/2020 Ra.3 > R2 > Bed 318 12 bed m,Lettuce,12.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Lettuce: Salad Mix Mesclun Mix 21/12/2020 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,1.3,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 07/10/2020 Ra.3 > R3 > Bed 336 12 bed m,Lettuce: Salad Mix,15.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
11/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 07/12/2020 Ra.3 > R3 > Bed 329 12 bed m,Lettuce: Salad Mix,15.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 30/12/2020 Ra.3 > R2 > Bed 327 12 bed m,Lettuce: Salad Mix,15.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 02/11/2020 Ra.3 > R1 > Bed 315 12 bed m,Lettuce: Salad Mix,3.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Mint Common Mint 09/04/2020 side > 200 > Bed 3 6 bed m,Mint,14.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Mizuna mix red&green 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mizuna,3.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
11/03/2021,Mizuna mix red&green 03/02/2021 Ra.3 > R3 > Bed 333 6 bed m,Mizuna,1.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
11/03/2021,Mustard Red Giant 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mustard,2.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
11/03/2021,Mustard Red Giant 03/02/2021 Ra.3 > R3 > Bed 333 6 bed m,Mustard,1.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
11/03/2021,Onions: Scallions Red Bunching 18/11/2020 Ra.3 > R1 > Bed 310 6 bed m,Onions: Scallions,19.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,Yes
11/03/2021,Parsley Green Perle - מסולסלת 18/01/2021  160 plants,Parsley,300.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,Parsley בורג'ו - נטע 13/08/2020 Ra.1 > L1 > Bed 119 + 1 more Block 20 bed m,Parsley,7.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Parsley בורג'ו - נטע 18/01/2021  500 plants,Parsley,0.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,"Peas Sugar Snap 02/11/2020 Ra.3 > R6m > Beds 301, 304 12 bed m",Peas,0.7,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Peas Sugar Snap 09/12/2020 HH > B > Bed 11 12 bed m,Peas,1.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Peas ורדה 02/12/2020 Zvika > zB > Bed 518 12 bed m,Peas,1.2,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Peas ורדה 16/09/2020 Ra.3 > R1 > Bed 306 12 bed m,Peas,1.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Spinach Regata ריגאטה 05/10/2020 Ra.2 > C2 > Bed 225 12 bed m,Spinach,1.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
11/03/2021,Sweet Pea Generic Variety 09/12/2020  200 plants,Sweet Pea,50.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,Sweet Pea Generic Variety 25/11/2020  200 plants,Sweet Pea,50.0,plants,Farmers Market,קטיף יום ה,Plant sale,Yes
11/03/2021,Winter Squash Red Kuri 18/01/2021  128 plants,Winter Squash,,,Wholesale,B2B,Plant sale,Yes
11/03/2021,Winter Squash Red Kuri 18/01/2021  128 plants,Winter Squash,,,Farmers Market,הדוכן יום ב,Plant sale,Yes
11/03/2021,Winter Squash Red Kuri 18/01/2021  128 plants,Winter Squash,,,,Unknown outlet,Plant sale,Yes
11/03/2021,Winter Squash Red Kuri 18/01/2021  128 plants,Winter Squash,,,Farmers Market,קטיף יום ה,Plant sale,Yes
12/03/2021,Parsley בורג'ו - נטע 20/07/2020 Ra.1 > L1 > Bed 118 12 bed m,Parsley,,,Wholesale,B2B,Full-Size,Yes
12/03/2021,Parsley בורג'ו - נטע 20/07/2020 Ra.1 > L1 > Bed 118 12 bed m,Parsley,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
12/03/2021,Parsley בורג'ו - נטע 20/07/2020 Ra.1 > L1 > Bed 118 12 bed m,Parsley,,,,Unknown outlet,Full-Size,Yes
12/03/2021,Parsley בורג'ו - נטע 20/07/2020 Ra.1 > L1 > Bed 118 12 bed m,Parsley,,,Farmers Market,קטיף יום ה,Full-Size,Yes
15/03/2021,Arugula Arugula 02/12/2020 Ra.2 > C2 > Bed 218 12 bed m,Arugula,2.4,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
15/03/2021,Broccoli Generic Variety 25/11/2020 Ra.3 > R1 > Bed 313 12 bed m,Broccoli,0.0,Kilograms,Farmers Market,הדוכן יום ב,Head,Yes
15/03/2021,Carrots Nantes Half Long 29/10/2020 Ra.2 > C2 > Bed 227 12 bed m,Carrots,32.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,Yes
15/03/2021,Celery Gigante Dorato 30/09/2020 Ra.1 > L1 > Bed 113 12 bed m,Celery,23.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Cilantro Santirini - נטע 25/11/2020 Ra.3 > R1 > Bed 305 12 bed m,Cilantro,31.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,Yes
15/03/2021,Fennel Orion 24/09/2020 Ra.2 > C1 > Bed 209 12 bed m,Fennel,8.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Kale Lacinato (Dinosaur) 12/01/2021 Zvika > zA > Beds 501-502 24 bed m,Kale,8.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Kale גומן 02/12/2020 Ra.1 > L2 > Bed 125 12 bed m,Kale,4.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Leeks Alto 02/12/2020 Ra.1 > L6m > Beds 106-108 18 bed m,Leeks,30.0,Bunches,Farmers Market,הדוכן יום ב,,No
15/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,40.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Lettuce: Salad Mix Mesclun Mix 06/01/2021 Ra.3 > R2 > Bed 321 12 bed m,Lettuce: Salad Mix,3.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 30/12/2020 Ra.3 > R2 > Bed 327 12 bed m,Lettuce: Salad Mix,40.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 02/11/2020 Ra.3 > R1 > Bed 315 12 bed m,Lettuce: Salad Mix,5.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,Yes
15/03/2021,Mustard Red Giant 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mustard,0.8,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,No
15/03/2021,Parsley Root Hilmar 24/09/2020 Ra.1 > L2 > Bed 128 12 bed m,Parsley Root,15.0,Bunches,Farmers Market,הדוכן יום ב,,No
15/03/2021,"Peas Sugar Snap 02/11/2020 Ra.3 > R6m > Beds 301, 304 12 bed m",Peas,0.25,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Peas ורדה 16/09/2020 Ra.3 > R1 > Bed 306 12 bed m,Peas,0.5,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
15/03/2021,Spinach Regata ריגאטה 05/10/2020 Ra.2 > C2 > Bed 225 12 bed m,Spinach,3.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
17/03/2021,Celery Gigante Dorato 30/09/2020 Ra.1 > L1 > Bed 113 12 bed m,Celery,,,Wholesale,B2B,Full-Size,Yes
17/03/2021,Celery Gigante Dorato 30/09/2020 Ra.1 > L1 > Bed 113 12 bed m,Celery,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
17/03/2021,Celery Gigante Dorato 30/09/2020 Ra.1 > L1 > Bed 113 12 bed m,Celery,,,,Unknown outlet,Full-Size,Yes
17/03/2021,Celery Gigante Dorato 30/09/2020 Ra.1 > L1 > Bed 113 12 bed m,Celery,,,Farmers Market,קטיף יום ה,Full-Size,Yes
17/03/2021,Lettuce: Salad Mix Mesclun Mix 21/12/2020 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,,,Wholesale,B2B,Full-Size,Yes
17/03/2021,Lettuce: Salad Mix Mesclun Mix 21/12/2020 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
17/03/2021,Lettuce: Salad Mix Mesclun Mix 21/12/2020 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,,,,Unknown outlet,Full-Size,Yes
17/03/2021,Lettuce: Salad Mix Mesclun Mix 21/12/2020 Ra.3 > R3 > Beds 334-335 24 bed m,Lettuce: Salad Mix,,,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Arugula Arugula 13/01/2021 Ra.3 > R1 > Bed 308 12 bed m,Arugula,2.0,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
18/03/2021,Cilantro Santirini - נטע 05/11/2020 Ra.3 > R2 > Bed 319 12 bed m,Cilantro,8.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
18/03/2021,Cilantro Santirini - נטע 09/12/2020 Ra.3 > R3 > Bed 332 12 bed m,Cilantro,45.0,Bunches,Farmers Market,קטיף יום ה,Leaf,Yes
18/03/2021,Dill hyd. Emilya 06/01/2021 Hyd. S - no beds selected 720 plants,Dill,25.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
18/03/2021,Garlic שני - מהגינה 08/10/2020 HH > C > Beds 16-18 36 bed m,Garlic,40.0,Bunches,Farmers Market,קטיף יום ה,Scapes,Yes
18/03/2021,Kale Lacinato (Dinosaur) 12/01/2021 Zvika > zA > Beds 501-502 24 bed m,Kale,5.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Kale Red Russian 02/12/2020 Ra.2 > C2 > Bed 221 6 bed m,Kale,0.6,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
18/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,,,Wholesale,B2B,Full-Size,Yes
18/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
18/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,,,,Unknown outlet,Full-Size,Yes
18/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Lettuce hyd. ערבית - נהורה נטע 30/12/2020 Ra.3 > R1 > Bed 312 12 bed m,Lettuce,60.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Lettuce: Salad Mix Mesclun Mix 06/01/2021 Ra.3 > R2 > Bed 321 12 bed m,Lettuce: Salad Mix,1.2,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Lettuce: Salad Mix Nussly 09/12/2020 Ra.2 > C6m > Bed 205 6 bed m,Lettuce: Salad Mix,1.3,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 30/12/2020 Ra.3 > R2 > Bed 327 12 bed m,Lettuce: Salad Mix,75.0,Heads,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Mizuna mix red&green 03/02/2021 Ra.3 > R3 > Bed 333 6 bed m,Mizuna,1.5,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
18/03/2021,Mustard Red Giant 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mustard,2.2,Kilograms,Farmers Market,קטיף יום ה,Baby Leaf,No
18/03/2021,New Zealand Spinach Tetragonia Specialty 02/12/2020 HH > C > Bed 14 12 bed m,New Zealand Spinach,6.0,Kilograms,Farmers Market,קטיף יום ה,,No
18/03/2021,Parsley Root Hilmar 24/09/2020 Ra.1 > L2 > Bed 128 12 bed m,Parsley Root,10.0,Bunches,Farmers Market,קטיף יום ה,,No
18/03/2021,Peas Generic Variety 30/11/2020 HH > B > Bed 12 12 bed m,Peas,0.6,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,"Peas Sugar Snap 02/11/2020 Ra.3 > R6m > Beds 301, 304 12 bed m",Peas,0.25,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Peas Sugar Snap 09/12/2020 HH > B > Bed 11 12 bed m,Peas,0.8,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Peas Yellow Sugar 02/12/2020 HH > A > Beds 5-6 18 bed m,Peas,0.75,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Peas Yellow Sugar 02/12/2020 HH > C > Bed 15 12 bed m,Peas,1.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,Yes
18/03/2021,Peas ורדה 02/12/2020 HH > A > Bed 5 + 1 more Block 18 bed m,Peas,1.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Radishes French Breakfast 21/01/2021 HH > A > Bed 1 6 bed m,Radishes,15.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Radishes צנון לבן z1015 11/01/2021 HH > A > Bed 2 6 bed m,Radishes,8.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
18/03/2021,Sage Common 17/07/2018 Ra.1 > L1 > Bed 109 8 bed m,Sage,6.0,Bunches,Farmers Market,קטיף יום ה,,No
22/03/2021,Arugula Arugula 02/12/2020 Ra.2 > C2 > Bed 218 12 bed m,Arugula,1.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
22/03/2021,Beets Bull's Blood 23/11/2020 Ra.1 > L2 > Bed 126 12 bed m,Beets,9.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size Root,No
22/03/2021,Chard Fordhook Giant 30/12/2020 Ra.1 > L2 > Bed 127 12 bed m,Chard,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Cilantro hyd. Santoriny 06/01/2021 Hyd. S - no beds selected 720 plants,Cilantro,40.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
22/03/2021,Cilantro Santirini - נטע 05/11/2020 Ra.3 > R2 > Bed 319 12 bed m,Cilantro,0.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,Yes
22/03/2021,Dill hyd. Emilya 06/01/2021 Hyd. S - no beds selected 720 plants,Dill,15.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,No
22/03/2021,Dill אמליה 09/12/2020 Ra.2 > C2 > Bed 219 12 bed m,Dill,0.0,Bunches,Farmers Market,הדוכן יום ב,Leaf,Yes
22/03/2021,Kale Lacinato (Dinosaur) 12/01/2021 Zvika > zA > Beds 501-502 24 bed m,Kale,5.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Kale Red Russian 02/12/2020 Ra.2 > C2 > Bed 221 6 bed m,Kale,1.1,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
22/03/2021,Kohlrabi Generic Variety 02/11/2020 Ra.2 > C2 > Bed 220 12 bed m,Kohlrabi,13.3,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,Yes
22/03/2021,Leeks Alto 02/12/2020 Ra.1 > L6m > Beds 106-108 18 bed m,Leeks,28.0,Bunches,Farmers Market,הדוכן יום ב,,No
22/03/2021,Lettuce hyd. ערבית - נהורה נטע 18/11/2020 Ra.3 > R3 > Bed 330 12 bed m,Lettuce,49.0,Heads,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Lettuce: Salad Mix Mesclun Mix 10/02/2021 Ra.2 > C2 > Bed 228 12 bed m,Lettuce: Salad Mix,1.4,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Lettuce: Salad Mix Nussly 09/12/2020 Ra.2 > C6m > Bed 205 6 bed m,Lettuce: Salad Mix,1.2,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Lettuce: Salad Mix נטע מיקס - Luna Nera+Cavalo 13/01/2021 Ra.2 > C2 > Bed 224 12 bed m,Lettuce: Salad Mix,5.3,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Mizuna mix red&green 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mizuna,0.6,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
22/03/2021,Mustard Red Giant 02/12/2020 Ra.2 > C2 > Bed 222 6 bed m,Mustard,1.0,Kilograms,Farmers Market,הדוכן יום ב,Baby Leaf,Yes
22/03/2021,Parsley Root Hilmar 24/09/2020 Ra.1 > L2 > Bed 128 12 bed m,Parsley Root,11.0,Bunches,Farmers Market,הדוכן יום ב,,No
22/03/2021,Parsley בורג'ו - נטע 05/10/2020 Ra.3 > R1 > Bed 309 12 bed m,Parsley,31.0,Bunches,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,"Peas Sugar Snap 02/11/2020 Ra.3 > R6m > Beds 301, 304 12 bed m",Peas,0.59,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Peas ורדה 16/09/2020 Ra.3 > R1 > Bed 306 12 bed m,Peas,1.0,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
22/03/2021,Spinach Regata ריגאטה 09/12/2020 Ra.2 > C6m > Bed 208 6 bed m,Spinach,2.3,Kilograms,Farmers Market,הדוכן יום ב,Full-Size,No
23/03/2021,Lettuce hyd. ערבית - נהורה נטע 18/11/2020 Ra.3 > R3 > Bed 330 12 bed m,Lettuce,,,Wholesale,B2B,Full-Size,Yes
23/03/2021,Lettuce hyd. ערבית - נהורה נטע 18/11/2020 Ra.3 > R3 > Bed 330 12 bed m,Lettuce,,,Farmers Market,הדוכן יום ב,Full-Size,Yes
23/03/2021,Lettuce hyd. ערבית - נהורה נטע 18/11/2020 Ra.3 > R3 > Bed 330 12 bed m,Lettuce,,,,Unknown outlet,Full-Size,Yes
23/03/2021,Lettuce hyd. ערבית - נהורה נטע 18/11/2020 Ra.3 > R3 > Bed 330 12 bed m,Lettuce,,,Farmers Market,קטיף יום ה,Full-Size,Yes
25/03/2021,Cilantro hyd. Santoriny 06/01/2021 Hyd. S - no beds selected 720 plants,Cilantro,60.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
25/03/2021,Dill hyd. Emilya 06/01/2021 Hyd. S - no beds selected 720 plants,Dill,25.0,Bunches,Farmers Market,קטיף יום ה,Leaf,No
25/03/2021,Fennel Orion 23/11/2020 Ra.1 > L1 > Bed 120 12 bed m,Fennel,11.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Garlic שני - מהגינה 22/10/2020 Ra.4 > Lo24 > Beds 401-402 36 bed m,Garlic,75.4,Kilograms,Farmers Market,קטיף יום ה,Bulb,Yes
25/03/2021,Kale Lacinato (Dinosaur) 12/01/2021 Zvika > zA > Beds 501-502 24 bed m,Kale,11.0,Bunches,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Kohlrabi קרף - נטע 18/11/2020 Ra.2 > C2 > Bed 217 12 bed m,Kohlrabi,4.0,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Leeks Alto 02/12/2020 Ra.1 > L6m > Beds 106-108 18 bed m,Leeks,8.0,Bunches,Farmers Market,קטיף יום ה,,No
25/03/2021,Lettuce hyd. מסולסלת 11/02/2021 Hyd. S - no beds selected 256 plants,Lettuce,40.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Lettuce: Salad Mix Mesclun Mix 10/02/2021 Ra.2 > C2 > Bed 228 12 bed m,Lettuce: Salad Mix,1.5,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Lettuce: Salad Mix Nussly 09/12/2020 Ra.2 > C6m > Bed 205 6 bed m,Lettuce: Salad Mix,0.7,Kilograms,Farmers Market,קטיף יום ה,Full-Size,No
25/03/2021,Lettuce: Salad Mix Salanova® Home Garden Mix 07/12/2020 Ra.3 > R3 > Bed 329 12 bed m,Lettuce: Salad Mix,82.0,Heads,Farmers Market,קטיף יום ה,Full-Size,No
